upstream_hotspot,downstream_hotspot,upstream_particles,downstream_particles,upstream_x_nm,upstream_y_nm,downstream_x_nm,downstream_y_nm,upstream_gap_nm,downstream_gap_nm,upstream_euclidean_nm,downstream_euclidean_nm,upstream_geodesic_nm,downstream_geodesic_nm,upstream_coordination,downstream_coordination,upstream_Etotal_components,downstream_Etotal_components,upstream_M2,downstream_M2,upstream_M4,downstream_M4,ratio,associated_branch,associated_loop,high_coordination,unusually_short_gap,destination_class
25,22,"[14, 17]","[11, 14]",5.305701554837893,-90.84253224270036,18.151182170279526,-72.80160892857108,2.937381648035064,1.7885237686800366,208.65099554638937,230.3833612684903,67.9575609351565,90.10437303685592,"[3, 3]","[3, 3]","[np.float64(0.00556721988050054), np.float64(0.013583340550524969), np.float64(0.003531891878031017), np.float64(0.014078508607181557), np.float64(0.0), np.float64(0.0)]","[np.float64(0.008919037261211337), np.float64(0.008358431707149788), np.float64(0.00935037678910172), np.float64(0.016534989010091337), np.float64(0.0), np.float64(0.0)]",0.000426179742549963,0.0005102480139319767,1.8162917295995272e-07,2.6035303572152667e-07,1.4334318186810866,True,True,False,True,transition
26,22,"[14, 186]","[11, 14]",17.164933829678702,-93.58871671863957,18.151182170279526,-72.80160892857108,3.6080528093672157,1.7885237686800366,211.25844585179294,230.3833612684903,75.39399112129522,90.10437303685592,"[3, 2]","[3, 3]","[np.float64(-0.007080899803237322), np.float64(-0.0024915884419235462), np.float64(0.019446201817249716), np.float64(0.004004086068414542), np.float64(0.0), np.float64(0.0)]","[np.float64(0.008919037261211337), np.float64(0.008358431707149788), np.float64(0.00935037678910172), np.float64(0.016534989010091337), np.float64(0.0), np.float64(0.0)]",0.00045053462534789076,0.0005102480139319767,2.0298144863736428e-07,2.6035303572152667e-07,1.2826444853423988,True,True,False,True,transition
30,24,"[16, 19]","[13, 16]",62.26017940074295,-130.04051269448541,51.84819548636241,-110.05757993053678,3.2246661650841197,2.1651695351515023,207.19505266656003,215.7870188235695,79.032787863786,82.67084777943286,"[3, 2]","[2, 3]","[np.float64(-0.017216105352839555), np.float64(0.00012108238050786879), np.float64(0.02196151284786374), np.float64(-0.0031461825290097045), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.01372748291519292), np.float64(-0.004893009411991831), np.float64(0.03399760735437537), np.float64(0.004792999308481421), np.float64(0.0), np.float64(0.0)]",0.0007886154555356704,0.0013911954764861355,6.219143367097329e-07,1.9354248537954855e-06,3.112044118543628,True,True,False,True,transition
31,24,"[16, 65]","[13, 16]",46.8264837731079,-128.5325118998344,51.84819548636241,-110.05757993053678,4.066998363042909,2.1651695351515023,198.17423704100105,215.7870188235695,63.52559510935268,82.67084777943286,"[3, 2]","[2, 3]","[np.float64(0.02152179938916305), np.float64(0.016076256761314665), np.float64(0.015284388286900952), np.float64(0.014047548205904238), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.01372748291519292), np.float64(-0.004893009411991831), np.float64(0.03399760735437537), np.float64(0.004792999308481421), np.float64(0.0), np.float64(0.0)]",0.001152580016305053,0.0013911954764861355,1.3284406939857564e-06,1.9354248537954855e-06,1.4569147592043257,True,True,False,True,transition
25,26,"[14, 17]","[14, 186]",5.305701554837893,-90.84253224270036,17.164933829678702,-93.58871671863957,2.937381648035064,3.6080528093672157,208.65099554638937,211.25844585179294,67.9575609351565,75.39399112129522,"[3, 3]","[3, 2]","[np.float64(0.00556721988050054), np.float64(0.013583340550524969), np.float64(0.003531891878031017), np.float64(0.014078508607181557), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.007080899803237322), np.float64(-0.0024915884419235462), np.float64(0.019446201817249716), np.float64(0.004004086068414542), np.float64(0.0), np.float64(0.0)]",0.000426179742549963,0.00045053462534789076,1.8162917295995272e-07,2.0298144863736428e-07,1.1175597252877405,True,True,False,False,transition
33,25,"[17, 186]","[14, 17]",9.311084044953912,-101.94622309170816,5.305701554837893,-90.84253224270036,4.346081354050835,2.937381648035064,200.2704855552098,208.65099554638937,63.925300297277694,67.9575609351565,"[3, 2]","[3, 3]","[np.float64(-0.013050270123495621), np.float64(0.011268655201674806), np.float64(0.002288330724676156), np.float64(-0.00298148262704194), np.float64(0.0), np.float64(0.0)]","[np.float64(0.00556721988050054), np.float64(0.013583340550524969), np.float64(0.003531891878031017), np.float64(0.014078508607181557), np.float64(0.0), np.float64(0.0)]",0.0003114178365112849,0.000426179742549963,9.698106889736938e-08,1.8162917295995272e-07,1.8728312136068797,True,True,False,False,transition
33,26,"[17, 186]","[14, 186]",9.311084044953912,-101.94622309170816,17.164933829678702,-93.58871671863957,4.346081354050835,3.6080528093672157,200.2704855552098,211.25844585179294,63.925300297277694,75.39399112129522,"[3, 2]","[3, 2]","[np.float64(-0.013050270123495621), np.float64(0.011268655201674806), np.float64(0.002288330724676156), np.float64(-0.00298148262704194), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.007080899803237322), np.float64(-0.0024915884419235462), np.float64(0.019446201817249716), np.float64(0.004004086068414542), np.float64(0.0), np.float64(0.0)]",0.0003114178365112849,0.00045053462534789076,9.698106889736938e-08,2.0298144863736428e-07,2.0930007365888104,True,True,False,False,transition
28,27,"[15, 56]","[15, 22]",159.63595427697402,28.743042172035956,163.82892396815947,18.15635653375263,1.8859859352315809,3.4402159857315233,391.52026075411754,385.80129316173776,310.25773928555105,311.2809220904898,"[5, 3]","[5, 4]","[np.float64(-0.005389535657017273), np.float64(0.0034233514791558836), np.float64(-0.0073600746201964405), np.float64(0.0021409084397571187), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.009940926930339109), np.float64(-0.005980373449997533), np.float64(0.0024066513961822035), np.float64(0.0008853209920477621), np.float64(0.0), np.float64(0.0)]",9.952061731038244e-05,0.00014116265903748297,9.904353269839593e-09,1.992689630653267e-08,2.0119331130093463,True,True,True,True,transition
29,27,"[15, 110]","[15, 22]",147.0056778368796,32.10550624847001,163.82892396815947,18.15635653375263,5.436158091802639,3.4402159857315233,386.68278969252924,385.80129316173776,301.38562159935157,311.2809220904898,"[5, 2]","[5, 4]","[np.float64(-0.0013658616822371356), np.float64(-0.0034765451363745086), np.float64(0.003114303561966519), np.float64(0.007319084393091004), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.009940926930339109), np.float64(-0.005980373449997533), np.float64(0.0024066513961822035), np.float64(0.0008853209920477621), np.float64(0.0), np.float64(0.0)]",7.721982724951856e-05,0.00014116265903748297,5.962901720445488e-09,1.992689630653267e-08,3.341811963495507,True,True,True,False,transition
27,39,"[15, 22]","[22, 27]",163.82892396815947,18.15635653375263,185.92862982291473,18.727481403347046,3.4402159857315233,2.083208790941619,385.80129316173776,400.49851149862525,311.2809220904898,333.3880065315321,"[5, 4]","[4, 3]","[np.float64(-0.009940926930339109), np.float64(-0.005980373449997533), np.float64(0.0024066513961822035), np.float64(0.0008853209920477621), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.010454632558954074), np.float64(-0.0034930810302756187), np.float64(-0.0034624152390157984), np.float64(-0.0027702901285887754), np.float64(0.0), np.float64(0.0)]",0.00014116265903748297,0.00014116378371073919,1.992689630653267e-08,1.9927213831532352e-08,1.0000159344935005,True,True,True,True,transition
29,28,"[15, 110]","[15, 56]",147.0056778368796,32.10550624847001,159.63595427697402,28.743042172035956,5.436158091802639,1.8859859352315809,386.68278969252924,391.52026075411754,301.38562159935157,310.25773928555105,"[5, 2]","[5, 3]","[np.float64(-0.0013658616822371356), np.float64(-0.0034765451363745086), np.float64(0.003114303561966519), np.float64(0.007319084393091004), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.005389535657017273), np.float64(0.0034233514791558836), np.float64(-0.0073600746201964405), np.float64(0.0021409084397571187), np.float64(0.0), np.float64(0.0)]",7.721982724951856e-05,9.952061731038244e-05,5.962901720445488e-09,9.904353269839593e-09,1.6609955578975464,True,True,True,True,transition
28,40,"[15, 56]","[22, 56]",159.63595427697402,28.743042172035956,171.10496187226406,26.329995105852685,1.8859859352315809,2.773573073633745,391.52026075411754,396.7324577147222,310.25773928555105,321.97784727841685,"[5, 3]","[4, 3]","[np.float64(-0.005389535657017273), np.float64(0.0034233514791558836), np.float64(-0.0073600746201964405), np.float64(0.0021409084397571187), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0002644409031754498), np.float64(-0.003549169224203149), np.float64(0.0030464015416888485), np.float64(0.00933540451040816), np.float64(0.0), np.float64(0.0)]",9.952061731038244e-05,0.00010909687089945623,9.904353269839593e-09,1.190212724005262e-08,1.2017066552236764,True,True,True,True,transition
35,34,"[18, 22]","[18, 20]",172.9124971842508,3.4877848551550112,181.44273087588073,-11.977753679637841,4.971037679916861,2.7557464227716437,380.4593420122258,374.8764057154451,325.3401798213482,332.1725165255555,"[3, 4]","[3, 2]","[np.float64(0.0006191630384222451), np.float64(0.0017260770205614175), np.float64(-0.0006802712657735931), np.float64(0.006325058968737366), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.010843293876609966), np.float64(-0.006042235263598311), np.float64(0.0033614931571352385), np.float64(0.0007994531182225488), np.float64(0.0), np.float64(0.0)]",4.383184470210065e-05,0.00016602439060890093,1.9212306099890692e-09,2.7564098277056913e-08,14.34710551338433,True,True,True,False,transition
35,39,"[18, 22]","[22, 27]",172.9124971842508,3.4877848551550112,185.92862982291473,18.727481403347046,4.971037679916861,2.083208790941619,380.4593420122258,400.49851149862525,325.3401798213482,333.3880065315321,"[3, 4]","[4, 3]","[np.float64(0.0006191630384222451), np.float64(0.0017260770205614175), np.float64(-0.0006802712657735931), np.float64(0.006325058968737366), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.010454632558954074), np.float64(-0.0034930810302756187), np.float64(-0.0034624152390157984), np.float64(-0.0027702901285887754), np.float64(0.0), np.float64(0.0)]",4.383184470210065e-05,0.00014116378371073919,1.9212306099890692e-09,1.9927213831532352e-08,10.372109276171551,True,True,True,True,transition
41,36,"[23, 24]","[19, 23]",89.71501449182833,-166.0190256502811,74.32788064874426,-149.24678205586343,4.363310405480171,2.172092137061366,204.4653271527,202.53560519169338,72.3368970027181,75.02877338402774,"[4, 3]","[2, 4]","[np.float64(-0.0029401023935782308), np.float64(0.010315037180991162), np.float64(-0.00037815069002582733), np.float64(-0.009069893973978253), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.018361344485123183), np.float64(-0.001863184488453861), np.float64(0.023275967298715887), np.float64(-0.005051775691998117), np.float64(0.0), np.float64(0.0)]",0.00019745016877352855,0.0009079015190725332,3.898656914869491e-08,8.242851683342134e-07,21.14279831062813,True,True,True,True,transition
36,43,"[19, 23]","[23, 140]",74.32788064874426,-149.24678205586343,89.75707127287218,-152.18279330394716,2.172092137061366,3.8572226448320066,202.53560519169338,212.6384493703917,75.02877338402774,79.02554386797209,"[2, 4]","[4, 2]","[np.float64(-0.018361344485123183), np.float64(-0.001863184488453861), np.float64(0.023275967298715887), np.float64(-0.005051775691998117), np.float64(0.0), np.float64(0.0)]","[np.float64(0.02066225053659723), np.float64(0.019285316943348924), np.float64(0.011724354183716689), np.float64(0.012802214404922067), np.float64(0.0), np.float64(0.0)]",0.0009079015190725332,0.0011002092215373627,8.242851683342134e-07,1.2104603311558495e-06,1.4684970416270526,True,True,True,True,transition
40,39,"[22, 56]","[22, 27]",171.10496187226406,26.329995105852685,185.92862982291473,18.727481403347046,2.773573073633745,2.083208790941619,396.7324577147222,400.49851149862525,321.97784727841685,333.3880065315321,"[4, 3]","[4, 3]","[np.float64(-0.0002644409031754498), np.float64(-0.003549169224203149), np.float64(0.0030464015416888485), np.float64(0.00933540451040816), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.010454632558954074), np.float64(-0.0034930810302756187), np.float64(-0.0034624152390157984), np.float64(-0.0027702901285887754), np.float64(0.0), np.float64(0.0)]",0.00010909687089945623,0.00014116378371073919,1.190212724005262e-08,1.9927213831532352e-08,1.674256494626775,True,True,True,True,transition
41,43,"[23, 24]","[23, 140]",89.71501449182833,-166.0190256502811,89.75707127287218,-152.18279330394716,4.363310405480171,3.8572226448320066,204.4653271527,212.6384493703917,72.3368970027181,79.02554386797209,"[4, 3]","[4, 2]","[np.float64(-0.0029401023935782308), np.float64(0.010315037180991162), np.float64(-0.00037815069002582733), np.float64(-0.009069893973978253), np.float64(0.0), np.float64(0.0)]","[np.float64(0.02066225053659723), np.float64(0.019285316943348924), np.float64(0.011724354183716689), np.float64(0.012802214404922067), np.float64(0.0), np.float64(0.0)]",0.00019745016877352855,0.0011002092215373627,3.898656914869491e-08,1.2104603311558495e-06,31.04813677087485,True,True,True,False,transition
41,44,"[23, 24]","[24, 25]",89.71501449182833,-166.0190256502811,108.09302845006602,-181.39301280564115,4.363310405480171,3.670366039798033,204.4653271527,212.1686555731943,72.3368970027181,96.297507973692,"[4, 3]","[3, 2]","[np.float64(-0.0029401023935782308), np.float64(0.010315037180991162), np.float64(-0.00037815069002582733), np.float64(-0.009069893973978253), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.00012767511274356516), np.float64(0.008682205718225543), np.float64(-0.00300612774693664), np.float64(-0.011799283765296445), np.float64(0.0), np.float64(0.0)]",0.00019745016877352855,0.00022365689847289306,3.898656914869491e-08,5.0022408234513996e-08,1.2830677160569928,True,True,True,False,transition
41,45,"[23, 24]","[24, 175]",89.71501449182833,-166.0190256502811,108.54273981955302,-166.2180455275994,4.363310405480171,2.7324634271368318,204.4653271527,220.13838318443112,72.3368970027181,91.16567417830265,"[4, 3]","[3, 2]","[np.float64(-0.0029401023935782308), np.float64(0.010315037180991162), np.float64(-0.00037815069002582733), np.float64(-0.009069893973978253), np.float64(0.0), np.float64(0.0)]","[np.float64(0.020292508715218247), np.float64(0.01908865848132295), np.float64(0.015309780946311002), np.float64(0.016840344188207793), np.float64(0.0), np.float64(0.0)]",0.00019745016877352855,0.0012941493775751227,3.898656914869491e-08,1.6748226114780775e-06,42.958963767504095,True,True,True,False,transition
56,42,"[30, 41]","[23, 30]",74.89307953427513,-187.26674680391986,72.97113726921049,-168.87804333911095,4.301697678171163,4.338554619088921,180.44870103129864,189.179001148063,50.73343710333904,55.350684753039175,"[4, 4]","[4, 4]","[np.float64(0.005266085261733333), np.float64(0.010609195187651696), np.float64(-0.005300337003508578), np.float64(-0.011807117259659036), np.float64(0.0), np.float64(0.0)]","[np.float64(0.02585616535325279), np.float64(0.012784130044459606), np.float64(0.038550426836367994), np.float64(0.02205217348185157), np.float64(0.0), np.float64(0.0)]",0.00030778826684763755,0.0028044090323082445,9.473361720907254e-08,7.864710020492065e-06,83.019209570928,True,True,True,False,transition
44,46,"[24, 25]","[25, 26]",108.09302845006602,-181.39301280564115,126.49464744888348,-196.12014761123223,3.670366039798033,3.6645421000801477,212.1686555731943,222.47094775010365,96.297507973692,119.86672691195324,"[3, 2]","[2, 5]","[np.float64(-0.00012767511274356516), np.float64(0.008682205718225543), np.float64(-0.00300612774693664), np.float64(-0.011799283765296445), np.float64(0.0), np.float64(0.0)]","[np.float64(0.008270027789279176), np.float64(0.01581590595797921), np.float64(-0.007563292404893876), np.float64(-0.012352798567754023), np.float64(0.0), np.float64(0.0)]",0.00022365689847289306,0.0005283312653645233,5.0022408234513996e-08,2.791339259616783e-07,5.5801776806316195,True,True,True,False,transition
46,50,"[25, 26]","[26, 150]",126.49464744888348,-196.12014761123223,147.82984130783456,-200.3497136908734,3.6645421000801477,3.3789221890090566,222.47094775010365,240.83768243569997,119.86672691195324,141.61712291343042,"[2, 5]","[5, 3]","[np.float64(0.008270027789279176), np.float64(0.01581590595797921), np.float64(-0.007563292404893876), np.float64(-0.012352798567754023), np.float64(0.0), np.float64(0.0)]","[np.float64(0.014337778032212575), np.float64(0.023604720249407435), np.float64(0.0025118402083819965), np.float64(0.004285516104987545), np.float64(0.0), np.float64(0.0)]",0.0005283312653645233,0.0007874296864723348,2.791339259616783e-07,6.200455111379194e-07,2.2213190639644576,True,True,True,False,transition
47,61,"[26, 32]","[32, 136]",145.06403095737699,-211.0406220037734,142.48006110747116,-222.01550482846324,4.1802935742350265,3.142198788321611,234.79741122643367,229.2317085599967,143.68777978507342,150.9109442939692,"[5, 4]","[4, 2]","[np.float64(0.005831072511218335), np.float64(0.009762601460169612), np.float64(-0.004649928039694643), np.float64(-0.008177433718470553), np.float64(0.0), np.float64(0.0)]","[np.float64(0.018393427344185944), np.float64(0.02362995221007321), np.float64(0.004138607818127273), np.float64(0.0051356827224677305), np.float64(0.0), np.float64(0.0)]",0.00021780204689550952,0.0009401961226143089,4.743773163187373e-08,8.839687489789806e-07,18.634296341122603,True,True,True,False,transition
48,50,"[26, 51]","[26, 150]",139.9665943812677,-191.91103797952542,147.82984130783456,-200.3497136908734,2.636769250467175,3.3789221890090566,236.52846458599873,240.83768243569997,133.9809026952111,141.61712291343042,"[5, 3]","[5, 3]","[np.float64(0.0034407350409014948), np.float64(0.003065557875690693), np.float64(0.013092969927950827), np.float64(0.015803583356445796), np.float64(0.0), np.float64(0.0)]","[np.float64(0.014337778032212575), np.float64(0.023604720249407435), np.float64(0.0025118402083819965), np.float64(0.004285516104987545), np.float64(0.0), np.float64(0.0)]",0.00044241541114925194,0.0007874296864723348,1.9573139602236164e-07,6.200455111379194e-07,3.167838802248574,True,True,True,False,transition
48,101,"[26, 51]","[51, 151]",139.9665943812677,-191.91103797952542,154.06730679969408,-175.90884992595687,2.636769250467175,3.5003998493329753,236.52846458599873,255.82619140401798,133.9809026952111,155.3092901919005,"[5, 3]","[3, 2]","[np.float64(0.0034407350409014948), np.float64(0.003065557875690693), np.float64(0.013092969927950827), np.float64(0.015803583356445796), np.float64(0.0), np.float64(0.0)]","[np.float64(0.010782914727119022), np.float64(0.01992425847057885), np.float64(0.005154483745991519), np.float64(0.010469594589885133), np.float64(0.0), np.float64(0.0)]",0.00044241541114925194,0.0006494284391789962,1.9573139602236164e-07,4.2175729761446716e-07,2.154775913243284,True,True,True,False,transition
49,50,"[26, 136]","[26, 150]",133.78334726900076,-213.61676577156874,147.82984130783456,-200.3497136908734,2.5499404168520954,3.3789221890090566,223.26672687466944,240.83768243569997,138.8207975068517,141.61712291343042,"[5, 2]","[5, 3]","[np.float64(0.0006257718666559803), np.float64(-0.00016796838870804915), np.float64(0.012481008569123988), np.float64(0.013648326643504292), np.float64(0.0), np.float64(0.0)]","[np.float64(0.014337778032212575), np.float64(0.023604720249407435), np.float64(0.0025118402083819965), np.float64(0.004285516104987545), np.float64(0.0), np.float64(0.0)]",0.00034247219887903886,0.0007874296864723348,1.1728720700504394e-07,6.200455111379194e-07,5.286557050601899,True,True,True,False,transition
49,61,"[26, 136]","[32, 136]",133.78334726900076,-213.61676577156874,142.48006110747116,-222.01550482846324,2.5499404168520954,3.142198788321611,223.26672687466944,229.2317085599967,138.8207975068517,150.9109442939692,"[5, 2]","[4, 2]","[np.float64(0.0006257718666559803), np.float64(-0.00016796838870804915), np.float64(0.012481008569123988), np.float64(0.013648326643504292), np.float64(0.0), np.float64(0.0)]","[np.float64(0.018393427344185944), np.float64(0.02362995221007321), np.float64(0.004138607818127273), np.float64(0.0051356827224677305), np.float64(0.0), np.float64(0.0)]",0.00034247219887903886,0.0009401961226143089,1.1728720700504394e-07,8.839687489789806e-07,7.536787442989971,True,True,True,False,transition
52,53,"[27, 36]","[28, 36]",208.69266734809355,25.74422592446971,218.14346254122296,19.456110588124726,5.571825385997279,1.3272259685383219,420.9956422400993,423.0049552813378,357.20892398075,366.52539143861765,"[3, 4]","[3, 4]","[np.float64(-0.006211252510045937), np.float64(-0.0025431197478692413), np.float64(-0.001838222964533744), np.float64(-0.00019148065703065566), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0001729999206214353), np.float64(0.003468154432679419), np.float64(-0.005129182955148131), np.float64(0.007508959854570465), np.float64(0.0), np.float64(0.0)]",4.846284430491059e-05,9.475102002638192e-05,2.3486472781220047e-09,8.977755796039827e-09,3.82252195962712,True,True,True,True,transition
52,70,"[27, 36]","[36, 38]",208.69266734809355,25.74422592446971,231.07956881496193,25.303165282978394,5.571825385997279,2.3739966980602603,420.9956422400993,436.28043182051664,357.20892398075,379.60016985445577,"[3, 4]","[4, 4]","[np.float64(-0.006211252510045937), np.float64(-0.0025431197478692413), np.float64(-0.001838222964533744), np.float64(-0.00019148065703065566), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0043129851968066926), np.float64(-0.007788992154316362), np.float64(0.002703706266825532), np.float64(0.0027137244671784307), np.float64(0.0), np.float64(0.0)]",4.846284430491059e-05,9.394456814891002e-05,2.3486472781220047e-09,8.825581884685199e-09,3.757729807662817,True,True,True,True,transition
52,71,"[27, 36]","[36, 70]",208.69266734809355,25.74422592446971,228.56200996903812,37.946659964629845,5.571825385997279,2.502656207925199,420.9956422400993,443.52186909712,357.20892398075,380.52608874606705,"[3, 4]","[4, 3]","[np.float64(-0.006211252510045937), np.float64(-0.0025431197478692413), np.float64(-0.001838222964533744), np.float64(-0.00019148065703065566), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0048530986485215985), np.float64(0.0021192039818449734), np.float64(-0.005435398469389217), np.float64(0.0008208747978162825), np.float64(0.0), np.float64(0.0)]",4.846284430491059e-05,5.826098396367832e-05,2.3486472781220047e-09,3.3943422524159824e-09,1.445232872570854,True,True,True,False,transition
53,54,"[28, 36]","[28, 183]",218.14346254122296,19.456110588124726,224.3912306127222,2.2747354085898914,1.3272259685383219,2.5228332712134147,423.0049552813378,415.4838745706768,366.52539143861765,376.3393928295954,"[3, 4]","[3, 2]","[np.float64(-0.0001729999206214353), np.float64(0.003468154432679419), np.float64(-0.005129182955148131), np.float64(0.007508959854570465), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0034836015749773186), np.float64(-0.007767668359391444), np.float64(0.0037515939552660907), np.float64(0.00510327241919094), np.float64(0.0), np.float64(0.0)]",9.475102002638192e-05,0.00011258999826433943,8.977755796039827e-09,1.2676507709163955e-08,1.4119907020366584,True,True,True,True,transition
55,66,"[29, 34]","[34, 42]",223.45360945892668,-30.699083479463972,239.8508366682547,-44.56040486823251,3.387756131141508,1.2996250838350214,392.9549496579164,397.2744064456668,378.19706912652003,399.66810288824325,"[2, 3]","[3, 4]","[np.float64(-0.007712438674015316), np.float64(-0.005777888765473686), np.float64(0.0037857675078322973), np.float64(0.0019499289655006424), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0023785467160084553), np.float64(-0.006698519562467313), np.float64(0.006210977012139673), np.float64(0.008751088408023439), np.float64(0.0), np.float64(0.0)]",0.00011099996748049132,0.00016568543257936154,1.2320992780670132e-08,2.745166256901016e-08,2.228039822576463,True,True,True,True,transition
56,82,"[30, 41]","[41, 64]",74.89307953427513,-187.26674680391986,92.04064286778984,-203.07277787556703,4.301697678171163,2.345415363743072,180.44870103129864,188.12107743658484,50.73343710333904,68.523573293662,"[4, 4]","[4, 2]","[np.float64(0.005266085261733333), np.float64(0.010609195187651696), np.float64(-0.005300337003508578), np.float64(-0.011807117259659036), np.float64(0.0), np.float64(0.0)]","[np.float64(0.01396865987589473), np.float64(0.015818224109958888), np.float64(-0.01903488000774336), np.float64(-0.018965109644730648), np.float64(0.0), np.float64(0.0)]",0.00030778826684763755,0.0011673417134671594,9.473361720907254e-08,1.3626866760004437e-06,14.384404566681537,True,True,True,True,transition
56,83,"[30, 41]","[41, 66]",74.89307953427513,-187.26674680391986,81.96641485601096,-206.15649357679524,4.301697678171163,1.3440347409584241,180.44870103129864,177.68641781978206,50.73343710333904,60.8121082396061,"[4, 4]","[4, 4]","[np.float64(0.005266085261733333), np.float64(0.010609195187651696), np.float64(-0.005300337003508578), np.float64(-0.011807117259659036), np.float64(0.0), np.float64(0.0)]","[np.float64(0.0005063707548672061), np.float64(-0.0020355373559216828), np.float64(0.03748043914249829), np.float64(0.014348301764634494), np.float64(0.0), np.float64(0.0)]",0.00030778826684763755,0.0016150569055122688,9.473361720907254e-08,2.6084088080428654e-06,27.53414136278817,True,True,True,True,transition
57,84,"[30, 78]","[41, 78]",64.34274174227482,-190.0301604311682,73.15949660051396,-198.3912585217317,2.517554995865815,1.8124810510470617,170.0435014242107,173.35709365289796,39.82719657781551,49.070699268814124,"[4, 4]","[4, 4]","[np.float64(0.001872413559227182), np.float64(-0.0009212055869299813), np.float64(0.05419933100767293), np.float64(0.01706743112483265), np.float64(0.0), np.float64(0.0)]","[np.float64(0.0709595876502188), np.float64(0.04236164198433811), np.float64(0.014251217590563981), np.float64(0.010963728606752435), np.float64(0.0), np.float64(0.0)]",0.0032332192391503717,0.007153072338874444,1.0453706648412108e-05,5.116644388517071e-05,4.894574298480316,True,True,True,True,transition
141,57,"[78, 90]","[30, 78]",53.78266557601894,-192.8124258939993,64.34274174227482,-190.0301604311682,4.289920161417964,2.517554995865815,159.6865854838846,170.0435014242107,28.90674742300562,39.82719657781551,"[4, 4]","[4, 4]","[np.float64(0.007954280230496723), np.float64(0.015493233470890004), np.float64(-0.01016541197239133), np.float64(-0.016327337894322728), np.float64(0.0), np.float64(0.0)]","[np.float64(0.001872413559227182), np.float64(-0.0009212055869299813), np.float64(0.05419933100767293), np.float64(0.01706743112483265), np.float64(0.0), np.float64(0.0)]",0.0006732284206526013,0.0032332192391503717,4.532365063743959e-07,1.0453706648412108e-05,23.06457335494689,True,True,True,False,transition
141,58,"[78, 90]","[30, 90]",53.78266557601894,-192.8124258939993,55.51624850978013,-181.68791417618746,4.289920161417964,1.8408983096198064,159.6865854838846,167.52849983908507,28.90674742300562,33.69968171699783,"[4, 4]","[4, 4]","[np.float64(0.007954280230496723), np.float64(0.015493233470890004), np.float64(-0.01016541197239133), np.float64(-0.016327337894322728), np.float64(0.0), np.float64(0.0)]","[np.float64(0.07208340921112456), np.float64(0.04669677749879978), np.float64(0.011872359413519657), np.float64(0.011590903964846596), np.float64(0.0), np.float64(0.0)]",0.0006732284206526013,0.007651908885036937,4.532365063743959e-07,5.855170958490722e-05,129.18577555299703,True,True,True,True,transition
159,58,"[90, 94]","[30, 90]",33.84111294113431,-182.0831453154097,55.51624850978013,-181.68791417618746,2.7369723913051693,1.8408983096198064,150.44262250738427,167.52849983908507,12.171474125401215,33.69968171699783,"[4, 4]","[4, 4]","[np.float64(0.03935356245828261), np.float64(0.03961924535643816), np.float64(-0.013956121588692687), np.float64(-0.010879719955830938), np.float64(0.0), np.float64(0.0)]","[np.float64(0.07208340921112456), np.float64(0.04669677749879978), np.float64(0.011872359413519657), np.float64(0.011590903964846596), np.float64(0.0), np.float64(0.0)]",0.0034315291168872768,0.007651908885036937,1.1775392080045173e-05,5.855170958490722e-05,4.972378769801659,True,True,True,True,transition
60,87,"[32, 43]","[43, 52]",160.047999694086,-229.39675552993037,176.7371796320209,-245.223761593414,3.5524333156405596,3.8874347554086057,244.54794292075047,258.162127414675,167.38307377212448,190.3835704609857,"[4, 3]","[3, 2]","[np.float64(0.0024748566032334325), np.float64(0.0032726180917874007), np.float64(-0.006645230142714864), np.float64(-0.010173154407425411), np.float64(0.0), np.float64(0.0)]","[np.float64(0.008008952678108019), np.float64(0.015632066309920277), np.float64(-0.004354204252838496), np.float64(-0.009068717775908149), np.float64(0.0), np.float64(0.0)]",0.0001644870986282276,0.0004097055568924274,2.7056005615132273e-08,1.6785864334853407e-07,6.2041177007537165,True,True,True,False,transition
