particle_id,x_nm,y_nm,radius_nm,coordination
42,146.6806978471048,30.452014338762748,10.0,4
43,-62.805849005577144,-60.03658809302367,10.0,2
44,-84.37373847632647,-70.2886869722584,10.0,2
45,182.03454712357063,3.3239752704683694,10.0,4
46,105.47762522218443,-223.7035895572174,10.0,2
47,82.1022281559489,-98.46908640867477,10.0,4
48,34.04318474503392,-200.6420755445394,10.0,2
49,-25.9064836999289,-196.67053003686013,10.0,3
50,166.82025411425468,18.31534453606269,10.0,4
51,199.62023683543595,-9.640644635711428,10.0,3
52,7.028304160116476,-202.75728017525938,10.0,2
53,119.28913341302025,-240.67964445699212,10.0,2
54,43.504010444814135,-222.07046088788488,10.0,2
55,-105.65240437509851,-82.25019434435104,10.0,3
56,118.70715834943655,49.6691209838943,10.0,4
57,204.9629711674212,13.9416942967047,10.0,4
58,164.0866944466513,46.34182487333285,10.0,5
59,186.50885509488324,53.28000600271215,10.0,3
60,43.55549725612585,-243.71249928325207,10.0,2
61,2.104621284713737,-225.19392608895413,10.0,2
62,207.60818257271535,43.9292476283958,10.0,2
63,-36.13275020209065,-219.59439354525034,10.0,2
64,46.76455901573796,-265.716214529091,10.0,2
65,59.004651110185804,-108.72056351494412,10.0,4
66,-38.248266549668585,-241.01504387530002,10.0,2
67,96.38642641643384,-115.29097863479151,10.0,4
68,228.92703898790614,14.052582630747521,10.0,3
69,-127.02415651025021,-91.66236995613271,10.0,2
70,160.84696797612781,-28.60537531574598,10.0,3
71,133.44403613679344,-258.6857824532714,10.0,2
72,92.79026014920291,-138.3269776643416,10.0,4
73,-149.15916256503704,-96.01843703457112,10.0,2
74,14.9855362482814,-245.10532770237592,10.0,2
75,249.78484156176157,0.6786566973649393,10.0,2
76,111.06908744429337,-67.61948323820778,10.0,5
77,45.573816999357746,-287.53140099022033,10.0,3
78,-164.09092262681423,-111.91088976416331,10.0,3
79,126.91409694924494,-85.50658784391028,10.0,2
80,74.28309416388858,-125.84001033824828,10.0,3
81,-182.0185587632052,-127.26511500463842,10.0,3
82,139.77787762034444,-281.8392286341227,10.0,2
83,144.4044493134364,-99.36088840102289,10.0,3
84,231.3929628473552,43.247322330131844,10.0,2
85,20.50707142583644,20.469187097805197,10.0,2
86,-32.11942418168566,-263.1087496097896,10.0,3
87,-9.05718299485762,-265.9915277535345,10.0,2
88,152.37455724885095,-119.9128569897876,10.0,3
89,-96.97112782197259,-102.32984932270428,10.0,2
90,-113.83831413090309,-119.54719506869152,10.0,3
91,32.898707895203366,-306.9117094368305,10.0,2
92,43.26843803712582,27.27778601805979,10.0,3
93,152.6063311261191,-299.3171835243645,10.0,2
94,-27.509548661884025,-132.04218186436168,10.0,3
95,-57.52294119357423,-105.32790843519133,10.0,2
96,172.13670990253144,-132.25023856184438,10.0,3
97,97.05771358558349,-162.40854724970535,10.0,4
98,-30.767362458595926,-155.68738855855244,10.0,3
99,221.16971277180693,-5.71039031052381,10.0,4
100,100.60848903504174,-87.92857404947009,10.0,3
101,255.06954411410484,49.34082664660357,10.0,2
102,162.9166237499813,69.03191999176144,10.0,2
103,142.51800062268424,52.06002248137498,10.0,3
104,-43.48286610564166,-284.51067898471456,10.0,2
105,114.43392689598565,-128.5716044177749,10.0,3
106,-186.4302052715931,-106.21413195343594,10.0,3
107,165.95770765840734,-319.5566550918843,10.0,3
108,182.09010465586806,-39.24027155687136,10.0,3
109,62.70422571924031,-300.84802432373505,10.0,2
110,-68.2546100170701,-125.89243076831512,10.0,2
111,-78.52769561685429,-145.68220912773322,10.0,2
112,-137.86825362696473,-122.36717197134497,10.0,2
113,76.10678455404376,-30.12238518419031,10.0,2
114,-39.213879803738514,-176.92511558866252,10.0,2
115,98.28034102247265,-47.780490138778795,10.0,3
116,48.63952162604714,-23.421876771903857,10.0,3
117,203.22511946464027,-47.950378564868174,10.0,2
118,116.43685923992501,-150.64325408093484,10.0,3
119,-50.316708689091726,-306.37594140202435,10.0,3
120,-148.66727100656016,-142.43499796392874,10.0,2
121,60.58428590916003,43.70112648774185,10.0,3
122,168.06649729514828,-103.69974583594467,10.0,3
123,195.39506126460134,-135.67842315504274,10.0,5
124,46.895248976013676,-324.16563877543587,10.0,2
125,75.61843937311605,-218.712307169009,10.0,2
126,99.5939798461439,-26.472857772753287,10.0,4
127,-169.77837539002937,-150.33615350814074,10.0,3
128,181.51623262426514,85.95863472425057,10.0,2
129,224.57693813528832,-54.467611807739196,10.0,2
130,-26.49924187483403,-313.0672604061842,10.0,2
131,-203.64110281801476,-122.24933497767462,10.0,3
132,-193.70442595853618,-155.34130853164487,10.0,3
133,196.6455033815571,101.99209548763872,10.0,2
134,189.43914868028168,-322.31512425646036,10.0,3
135,108.11463923065928,-183.0578182513936,10.0,2
136,-44.44246260104133,-330.51579074988126,10.0,3
137,132.70291643454829,-58.98259825374453,10.0,2
138,216.15220713836152,-149.4460307319833,10.0,4
139,245.29211426194922,-64.97742077112929,10.0,2
140,239.99122766904352,-153.22435370508387,10.0,3
141,268.6040391276101,65.69711497016758,10.0,2
142,155.74977242983107,-49.81179333358897,10.0,3
143,125.38800451390782,71.6910211732782,10.0,2
144,172.96154441830424,-341.37908220462225,10.0,3
145,26.261033313351554,-59.7743410087413,10.0,4
146,251.18676880408609,-133.8364360315786,10.0,2
147,15.954286891136556,-267.2731226288254,10.0,2
148,79.96445583050283,-314.1795990297753,10.0,2
149,-100.86159270359491,-138.62559041919593,10.0,3
150,288.7919079175865,55.00058238105921,10.0,2
151,218.54614887366935,107.27660873687755,10.0,2
152,78.93195202294396,54.84573617259237,10.0,2
153,-213.57640247398064,-168.56747283647505,10.0,2
154,183.81194056944514,31.42702301911842,10.0,3
155,216.2300154192635,-126.44943925627042,10.0,2
156,90.62415648175369,-334.54015469643196,10.0,1
157,235.18564944404687,-22.632520284828136,10.0,1
158,130.0186395931829,-168.90068838148557,10.0,2
159,262.31113757033233,-161.5726619683062,10.0,3
160,152.58668863979307,-172.31243527341093,10.0,2
161,122.76869150023342,-31.559808523525355,10.0,3
162,182.12118367895357,-364.5104017580902,10.0,1
163,264.3560878577043,-51.22403377081356,10.0,1
164,-178.91064759330388,-171.80032493069183,10.0,2
165,-224.0148557712644,-188.1772767244954,10.0,2
166,136.4325368768202,93.22727384657702,10.0,2
167,60.9735444042108,-342.3511598144923,10.0,1
168,149.01741603583318,112.00188660888857,10.0,2
169,309.94373281573,68.28740862171226,10.0,2
170,121.35312034180271,-201.09630007895208,10.0,1
171,95.43607918511522,68.07383483167287,10.0,1
172,-53.401310851592086,-352.06226705146406,10.0,2
173,270.39788835727404,10.30828531977312,10.0,1
174,-55.44435896855285,-375.3136817606698,10.0,2
175,174.78455083995016,-174.2446185508541,10.0,3
176,-245.40080816814094,-197.13573873036987,10.0,2
177,188.48706562218322,-192.6839461807193,10.0,2
178,329.8714774777966,55.292305249339215,10.0,1
179,-114.98160594125153,-155.4001264523859,10.0,1
180,285.88390137534026,-157.91803210150297,10.0,2
181,191.93419302047266,-214.80749318067757,10.0,2
182,-64.48368793455955,-396.07033109267246,10.0,2
183,223.81255979690553,129.74672723781254,10.0,2
184,-259.8426064098388,-214.94419927718232,10.0,2
185,135.21983451799125,4.87627564236081,10.0,4
186,176.69856534880543,-61.92574227127716,10.0,3
187,247.5477293935816,128.71027835146236,10.0,1
188,273.02762841817554,-140.90513207827428,10.0,3
189,213.3451105972058,-228.77408408488301,10.0,1
190,209.1263609284418,-332.22477284067844,10.0,1
191,-223.89589524849345,-131.78963316337448,10.0,2
192,-239.75392326741044,-147.5103742746569,10.0,1
193,165.8000019996163,127.64500919541962,10.0,1
194,189.241807329494,-114.54372585243551,10.0,3
195,194.5478164778087,-160.44197531524816,10.0,3
196,192.58170789301013,-76.90387372869861,10.0,1
197,-54.72518876317879,-417.7378833685656,10.0,2
198,-266.62070544957356,-236.0608145246262,10.0,1
199,-67.18191340042546,-437.8585480580697,10.0,1
