hotspot_id,particle_i,particle_j,x_nm,y_nm,gap_nm
93,41,52,0.834463826353443,-192.2195404371207,4.446481699328153
94,42,50,156.75047598067974,24.383679437412717,3.5138359383888655
95,42,58,155.38369614687804,38.396919606047796,3.5680885191811775
96,42,103,144.59934923489453,41.25601841006886,2.005318995038337
97,43,44,-73.5897937409518,-65.16263753264104,3.8805231863136846
98,44,55,-95.0130714257125,-76.26944065830472,4.410229024820538
99,45,50,174.42740061891266,10.81965990326553,1.3592102904280203
100,45,51,190.8273919795033,-3.1583346826215295,1.848062887901964
101,45,57,193.4987591454959,8.632834783586535,5.267540174198302
102,46,53,112.38337931760233,-232.19161700710475,1.8847937725190818
103,47,65,70.55343963306734,-103.59482496180945,5.27035512701249
104,47,67,89.24432728619136,-106.88003252173314,2.0684022532653685
105,47,100,91.35535859549532,-93.19883022907243,1.2975137638079488
106,48,54,38.77359759492403,-211.35626821621213,3.4239817568346957
107,49,63,-31.019616951009773,-208.13246179105522,5.101395274457154
108,49,114,-32.56018175183371,-186.79782281276132,3.811093691697117
109,50,154,175.3160973418499,24.871183777590552,1.4623745479042825
110,51,57,202.29160400142857,2.150524830496636,4.179981796219849
111,51,99,210.39497480362144,-7.675517473117619,1.9049494907632223
112,52,61,4.566462722415107,-213.97560313210676,2.9705405446639297
113,53,71,126.36658477490684,-249.68271345513176,2.9037611902615907
114,54,60,43.52975385046999,-232.89148008556847,1.6420996393207403
115,55,69,-116.33828044267436,-86.95628215024188,3.3525338897811814
116,55,89,-101.31176609853554,-92.29002183352766,1.8759481312595838
117,56,103,130.61257948606038,50.864571732634644,3.93057917669638
118,56,143,122.04758143167219,60.68007107858625,3.0129918399263538
119,57,68,216.94500507766367,13.99713846372611,3.964324374524505
120,57,99,213.06634196961406,4.115651993090445,5.4727874964832885
121,58,59,175.29777477076726,49.8109154380225,3.4710810470927385
122,58,102,163.5016590983163,57.68687243254715,2.720243878940714
123,58,103,153.30234753466777,49.20092367735391,2.31381493955379
124,58,154,173.94931750804824,38.88442394622564,4.729267052528492
125,59,62,197.0585188337993,48.60462681555397,3.078524697034865
126,59,154,185.1603978321642,42.35351451091529,2.0187695668662684
127,60,64,45.1600281359319,-254.71435690617153,2.236491674654303
128,61,74,8.545078766497568,-235.14962689566502,3.7145922273531227
129,62,84,219.50057271003527,43.58828497926382,3.7945538900251066
130,63,66,-37.19050837587962,-230.30471871027518,1.5248616715445351
131,64,77,46.16918800754785,-276.6238077596557,1.8476595287324322
132,65,80,66.64387263703719,-117.2802869265962,2.9457246928742116
133,66,86,-35.18384536567712,-252.0618967425448,2.9280296112378466
134,67,72,94.58834328281837,-126.80897814956656,3.315009395473165
135,67,80,85.3347602901612,-120.5654944865199,4.491618291712438
136,67,105,105.41017665620974,-121.9312915262832,2.4073044953440537
137,68,75,239.35594027483387,7.36561966405623,4.777203697785048
138,68,99,225.04837587985654,4.171096160111856,1.2309022300137507
139,69,73,-138.09165953764364,-93.84040349535192,2.559561463763089
140,70,108,171.46853631599794,-33.922823436308676,3.756512245142975
141,70,142,158.29837020297944,-39.20858432466748,1.8104004453078133
142,71,82,136.61095687856894,-270.26250554369705,4.0041583478432194
143,72,80,83.53667715654575,-132.08349400129492,2.3257596916857004
144,72,97,94.9239868673932,-150.36776245702347,4.456760875602331
145,72,105,103.61209352259428,-133.44929104105825,3.7405900816643225
146,73,78,-156.62504259592563,-103.96466339936723,1.8065933218558214
147,74,147,15.469911569708978,-256.18922516560065,2.188952424780009
148,75,173,260.0913649595178,5.4934710085690295,2.7514273310377177
149,76,79,118.99159219676915,-76.56303554105904,3.8958749031574307
150,76,100,105.83878823966756,-77.77402864383893,2.8447650165138896
151,76,115,104.67471423338301,-57.69998668849328,3.6037641540671004
152,76,137,121.88600193942082,-63.30104074597615,3.2941696356500465
153,77,91,39.23626244728055,-297.22155521352545,3.157174833903351
154,77,109,54.13902135929903,-294.1897126569777,1.6975427160989192
155,78,81,-173.0547406950097,-119.58800238440087,3.6040752874175013
156,78,106,-175.26056394920369,-109.06251085879963,3.0542099981196955
157,79,83,135.65927313134068,-92.4337381224666,2.3126437194338045
158,81,106,-184.22438201739914,-116.73962347903718,1.5082893865826854
159,81,131,-192.82983079060998,-124.75722499115652,2.1966767936344347
160,82,93,146.19210437323176,-290.5782060792436,1.6805933151090002
161,83,88,148.38950328114367,-109.63687269540524,2.0432763757053394
162,83,122,156.23547330429233,-101.53031711848378,4.056562483642821
163,84,101,243.23125348073,46.294074488367706,4.448134802799579
164,85,92,31.88775473148113,23.873486557932495,3.7578793091978433
165,86,87,-20.58830358827164,-264.550138681662,3.241716339063281
166,86,104,-37.80114514366366,-273.80971429725207,4.231599066681454
167,87,147,3.4485519481394684,-266.6323251911799,5.044283005954977
168,88,96,162.2556335756912,-126.08154777581599,3.29707409873388
169,88,122,160.22052727199963,-111.80630141286613,2.5632877857695178
170,89,90,-105.40472097643784,-110.9385221956979,4.102675546856567
171,90,112,-125.85328387893391,-120.95718352001825,4.194839572022012
172,90,149,-107.349953417249,-129.08639274394375,3.0733714084463024
173,91,124,39.89697843560852,-315.53867410613316,2.2171384261879545
174,92,121,51.926361973142924,35.48945625290082,3.865554670078975
175,93,107,159.28201939226324,-309.4369193081244,4.2465557273477295
176,94,98,-29.138455560239976,-143.86478521145705,3.868580819668562
177,95,110,-62.88877560532217,-115.61016960175323,3.1962991558295855
178,96,123,183.7658855835664,-133.96433085844356,3.509643929386538
179,96,194,180.68925861601272,-123.39698220713996,4.6191988154436
180,97,118,106.74728641275425,-156.52590066532008,2.670981664658946
181,97,135,102.58617640812139,-172.73318275054947,3.42323627558536
182,98,114,-34.99062113116722,-166.30625207360748,2.8557367999209973
183,99,157,228.1776811079269,-14.171455297675973,1.972823297598545
184,101,141,261.83679162085747,57.51897080838557,1.2299487280152306
185,102,128,172.21642818712323,77.495277358006,5.148739966674324
186,104,119,-46.899787397366694,-295.4433101933695,2.9083195593477704
187,105,118,115.43539306795533,-139.60742924935488,2.1623432160876668
188,106,131,-195.03565404480395,-114.23173346555528,3.523238093042721
189,107,134,177.6984281693445,-320.93588967417236,3.6429106625152983
190,107,144,169.4596260383558,-330.4678686482533,2.918814420690346
191,108,117,192.65761206025417,-43.59532506086977,2.859457890723828
192,108,186,179.39433500233673,-50.58300691407426,3.3173600056645434
193,109,148,71.33434077487158,-307.51381167675515,1.8093197426344787
194,110,111,-73.3911528169622,-135.78731994802416,2.297345475535554
195,111,149,-89.6946441602246,-142.15389977346456,3.42218663316471
196,112,120,-143.26776231676246,-132.40108496763685,2.7889538249000054
197,113,126,87.85038220009383,-28.297621478471797,3.769042745051415
198,115,126,98.93716043430828,-37.126673955766044,1.3480875959593668
199,117,129,213.9010287999643,-51.20899518630368,2.32430266965169
200,118,158,123.22774941655396,-159.77197123121022,2.7551898432658284
201,119,130,-38.40797528196288,-309.72160090410426,4.739552854966821
202,119,136,-47.37958564506653,-318.44586607595284,4.844297004346952
203,120,127,-159.22282319829475,-146.38557573603475,2.541228609451725
204,121,152,69.758118966052,49.27343133016711,1.4671650864886914
205,122,194,178.65415231232114,-109.12173584419008,3.790453077835984
206,123,138,205.77363420148143,-142.56222694351302,4.907953011381544
207,123,155,205.81253834193242,-131.0639312056566,2.7874846885450033
208,123,194,192.31843429704767,-125.11107450373913,2.0122230604440965
209,123,195,194.971438871205,-148.06019923514543,4.778041474659815
210,124,167,53.93439669011224,-333.2583992949641,2.9980776941369562
211,126,161,111.18133567318866,-29.01633314813932,3.7264478629012885
212,127,132,-181.74140067428277,-152.8387310198928,4.443965975595155
213,127,164,-174.34451149166662,-161.06823921941628,3.326145212001041
214,128,133,189.08086800291113,93.97536510594465,2.0446523605739024
215,129,139,234.93452619861876,-59.72251628943424,3.2287452611099248
216,130,136,-35.47085223793768,-321.79152557803275,5.028191728215468
217,131,191,-213.7684990332541,-127.01948407052456,2.3891470555232353
218,132,153,-203.64041421625842,-161.95439068405994,3.8710467480741215
219,132,164,-186.30753677592003,-163.57081673116835,2.130411183340268
220,133,151,207.59582612761324,104.63435211225814,2.5291889168819814
221,134,144,181.20034654929296,-331.8471032305413,5.198133559127381
222,134,190,199.28275480436173,-327.2699485485694,2.0405866792787926
223,135,170,114.73387978623099,-192.07705916517284,2.3750800841753197
224,136,172,-48.92188672631671,-341.28902890067263,3.334772400669898
225,137,142,144.22634443218968,-54.397195793666754,4.804459964910571
226,138,140,228.0717174037025,-151.3351922185336,4.136582698288869
227,138,155,216.1911112788125,-137.94773499412685,2.996723106334251
228,138,195,205.35001180808513,-154.94400302361572,4.241709780706742
229,139,163,254.82410105982677,-58.100727270971426,3.5072487382105457
230,140,146,245.5889982365648,-143.53039486833123,2.388199861110955
231,140,159,251.15118261968792,-157.39850783669505,3.830078238634389
232,141,150,278.6979735225983,60.3488486756134,2.846572077910512
233,142,186,166.22416888931826,-55.86876780243307,4.199167002750055
234,143,166,130.910270695364,82.45914750992762,4.2031376958358315
235,144,162,177.5413640486289,-352.94474198135623,4.878845143412057
236,146,188,262.1071986111308,-137.37078405492645,2.9562543217079487
237,148,156,85.29430615612826,-324.35987686310364,2.982198437688716
238,149,179,-107.92159932242322,-147.01285843579092,1.9262361786145838
239,150,169,299.3678203666583,61.64399550138573,4.978779955614922
240,151,183,221.17935433528743,118.51166798734504,3.0790231478379972
241,152,171,87.18401560402958,61.45978550213262,1.1510947120825499
242,153,165,-218.79562912262253,-178.37237478048525,2.214988538511399
243,158,160,141.302664116488,-170.60656182744825,2.824479284854757
244,159,180,274.0975194728363,-159.74534703490457,3.8543814187251932
245,159,188,267.66938299425397,-151.23889702329024,3.2806779937198094
246,160,175,163.6856197398716,-173.27852691213252,2.2817956743794348
247,165,176,-234.70783196970268,-192.65650772743265,3.1864831622254854
248,166,168,142.7249764563267,102.6145802277328,2.602328814122476
249,168,193,157.40870901772473,119.8234479021541,2.9425908713250735
250,169,178,319.90760514676333,61.789856935525734,3.790496400352474
251,172,174,-54.42283491007247,-363.6879744060669,3.3410010836657484
252,174,182,-59.9640234515562,-385.6920064266711,2.639522071974369
253,175,177,181.63580823106668,-183.46428236578672,2.9731955722059915
254,175,195,184.66618365887945,-167.34329693305114,4.106008150707563
255,176,184,-252.62170728898988,-206.0399690037761,2.928297003948721
256,177,181,190.21062932132793,-203.74571968069841,2.3904894801208094
257,180,188,279.4557648967579,-149.4115820898886,1.324223820563784
258,181,189,202.63965180883923,-221.79078863278028,5.563510184696749
259,182,197,-59.604438348869174,-406.90410723061905,3.76365139675298
260,183,187,235.68014459524358,129.22850279463745,3.757788240427434
261,184,198,-263.2316559297062,-225.50250690090428,2.1777831647131194
262,186,196,184.64013662090778,-69.41480799998789,1.8315972625761745
263,191,192,-231.82490925795196,-139.65000371901567,2.329772809787425
264,197,199,-60.953551081802125,-427.79821571331763,3.664554427152133
