particle_id,x_nm,y_nm,radius_nm,coordination
0,0.0,0.0,10.0,3
1,3.787692955226896,-21.65492799166852,10.0,4
2,-21.198914845954096,-15.03662147314805,10.0,4
3,-42.02106437280939,-21.934554707994856,10.0,3
4,-60.55342020820548,-36.48999880993533,10.0,4
5,-8.234107069858586,-42.66977169125061,10.0,3
6,23.809369467834312,4.261313412220099,10.0,2
7,-83.30067752446358,-32.65032854990581,10.0,5
8,-64.60135500806408,-14.690810094489244,10.0,4
9,47.39816496526633,2.838681101599269,10.0,3
10,-68.39352789157654,-56.79542124076325,10.0,4
11,-91.82986276879268,-53.72345508775791,10.0,5
12,67.50085751436438,-7.495175687271029,10.0,3
13,-3.5167827767819215,-64.77850263297756,10.0,3
14,-84.33148637858835,-73.97687109706945,10.0,4
15,90.10425371594008,-13.81883617463534,10.0,3
16,-94.79399598560553,-92.96615405945448,10.0,3
17,114.02680385517836,-17.18362450581343,10.0,3
18,-2.666244088687259,-87.44939049303922,10.0,2
19,135.24974091304284,-8.833345590850916,10.0,2
20,-107.92493625077908,-73.54127786816285,10.0,5
21,158.64707761830425,-7.110032257304598,10.0,3
22,-123.51821835445361,-91.51463106360347,10.0,2
23,-146.79541807378058,-95.12227084022493,10.0,4
24,-126.69587289168402,-63.83135767906186,10.0,2
25,-99.01542350779935,-114.34725724851714,10.0,2
26,-30.03634092795413,5.497197687889473,10.0,2
27,-120.7816597656982,-119.66832816205756,10.0,3
28,-143.56726116881688,-120.76216872759731,10.0,4
29,4.365734317448885,-109.03919600473951,10.0,3
30,24.343161690549152,-120.38621315877727,10.0,3
31,-163.72390277008498,-111.11466547807379,10.0,3
32,-182.07652634615908,-122.91929273724404,10.0,3
33,36.8905320892684,-140.50895671847027,10.0,3
34,125.96696626404452,-36.867969838417004,10.0,2
35,-149.76903260650457,-73.12388141071182,10.0,3
36,-159.7910749356256,-137.46531283136213,10.0,2
37,-0.9705660243205969,-130.35133857114587,10.0,3
38,15.847909295768748,-43.7720525514878,10.0,3
39,-173.0583073071237,-73.50696942937702,10.0,3
40,-87.54755071611748,-8.473916296268536,10.0,4
41,68.35508896977305,15.735113123023746,10.0,4
42,-194.5904461864265,-83.2555980637384,10.0,3
43,147.87016476478263,-34.04181829924949,10.0,2
44,12.43703256134499,-149.26372271189618,10.0,4
45,-193.36987942201156,-141.24383761850808,10.0,3
46,178.42795535234487,-16.768021481847878,10.0,4
47,171.56470016380445,12.435094053976172,10.0,2
48,201.81957259898545,-12.90708688755358,10.0,3
49,-102.31748940951297,8.681086212286862,10.0,3
50,-26.74923444623792,-66.43695463379815,10.0,3
51,223.58296707850906,-20.248366023388126,10.0,2
52,-217.2925931811383,-79.0653698548191,10.0,3
53,-169.6734820114165,-156.3794810881473,10.0,2
54,-207.6154390213305,-119.97862288453463,10.0,3
55,-33.60288645320292,-89.8663727019535,10.0,4
56,90.46945634410991,9.533717795767018,10.0,4
57,54.74260933584782,-154.3697930634434,10.0,3
58,169.68135688447433,-35.88781225745961,10.0,3
