seed,hotspot_id,particle_i,particle_j,gap_nm,x_nm,y_nm,euclidean_distance_nm,geodesic_distance_nm,geodesic_steps,classification,plasmon_dominated_remote,coordination,coordination_i,coordination_j,M2_inc,M2_scat,M2_CDA,M4_CDA,Cparallel_real,Cparallel_imag,Cperp_real,Cperp_imag,Cparallel_abs,Cperp_abs,M2_FWcorr,M4_FWcorr,FW_correction_status,E_CDA_x_real,E_CDA_x_imag,E_CDA_y_real,E_CDA_y_imag,E_CDA_z_real,E_CDA_z_imag,E_FWcorr_x_real,E_FWcorr_x_imag,E_FWcorr_y_real,E_FWcorr_y_imag,E_FWcorr_z_real,E_FWcorr_z_imag
21203374,0,0,1,1.9836876853594383,1.893846477613448,-10.82746399583426,453.5832971111951,452.44220708319205,21,transition,False,4,3,4,8.415783572497708e-60,1.937085561392317e-06,1.937085561392317e-06,3.7523004721545875e-12,1.8996708922112286,0.0072676017191454735,0.18153973994343875,0.003648228233339804,1.899684794051201,0.18157639369690629,5.455249285441979e-06,2.9759744766315225e-11,CALIBRATED,0.0007231892744544085,-0.00034770540692922027,-0.00045048385211574965,0.0010441494546670816,0.0,0.0,0.0003014812991389064,-0.0003823373817161359,-0.0010513660272819878,0.002028005403082358,0.0,0.0
21203374,1,0,2,5.990266946931307,-10.599457422977048,-7.518310736574025,442.67746994667795,440.24297781914794,20,transition,False,4,3,4,5.39142577374504e-57,1.4823047066710518e-05,1.4823047066710518e-05,2.197227243419153e-10,1.1516914000488623,0.0009459721842756746,-10.760079528529598,15.298654336237414,1.1516917885484301,18.70369311018435,2.521751227197789e-05,6.359229251873556e-10,CALIBRATED,-0.0027916170593297483,0.001579837264362014,-0.0018279758995280921,0.0010920346100958794,0.0,0.0,-0.0025675181344337735,0.0005579605132365537,-0.0030213510534786853,0.003030755809801187,0.0,0.0
21203374,2,0,6,4.187700726877857,11.904684733917156,2.1306567061100496,467.06947755572844,464.72846304872184,21,transition,False,3,3,2,2.2907504259788447e-63,1.806792423566896e-05,1.806792423566896e-05,3.264498861858738e-10,1.2934086050123565,0.0018985946634866048,0.05572324896092551,0.017226639755852494,1.2934099984852856,0.05832527404169828,3.0216180231912108e-05,9.13017547807396e-10,CALIBRATED,-0.004101274923965242,0.0008080775829785828,-0.0007674421068909594,7.423924959959656e-05,0.0,0.0,-0.005313516961072994,0.0010223686175932715,-0.0009516429597875984,0.00017848199670794467,0.0,0.0
21203374,3,1,2,5.848260107464281,-8.705610945363599,-18.345774732408287,441.2549099765381,439.4470736097264,20,transition,False,4,4,4,1.2381205908552164e-56,1.0941677425949592e-05,1.0941677425949592e-05,1.197203048935349e-10,1.1604634851896771,0.0010026057757029738,-9.254346125420932,13.11061006165772,1.1604639183003123,16.047773004312283,1.7429010461885026e-05,3.037704056804977e-10,CALIBRATED,-0.002947247849218908,0.0012856672621328797,0.0006800402030189223,-0.0003741825150669698,0.0,0.0,-0.0030529534981817382,0.0012492844420932102,0.002180797809383979,-0.0013386167103225655,0.0,0.0
21203374,4,1,5,4.210479787914373,-2.223207057315845,-32.16234984145956,443.76345764375924,454.70876774608723,21,transition,False,4,4,3,2.852905202854301e-57,6.457646475558495e-06,6.457646475558495e-06,4.1701198003293053e-11,1.2911498734308111,0.0018829553866935179,0.04686851332932532,0.017882121232697164,1.2911512464391566,0.05016400902521671,1.0764670483327933e-05,1.1587813061463164e-10,CALIBRATED,-0.0010617850039670888,0.0006500481022442501,-0.001895832738112742,0.0011460867221888993,0.0,0.0,-0.0013934075221482256,0.000842820232255512,-0.0024378002213115125,0.0014730478938659738,0.0,0.0
21203374,5,1,38,5.191586233805008,9.817801125497823,-32.71349027157816,455.2845626145527,460.0942395881573,23,transition,False,4,4,3,3.0277236418521265e-60,9.861252178724105e-07,9.861252178724105e-07,9.724429453239092e-13,1.201027722455343,0.0012644931608555502,-2.2914717298738077,2.9925656426783585,1.2010283881112978,3.769123480936887,1.4281831928932995e-06,2.0397072324628994e-12,CALIBRATED,-0.00047438660159961846,6.0496469354650867e-05,0.0008677367501731034,-6.675087782058256e-05,0.0,0.0,-0.000622107832980932,4.373079495860937e-06,0.0010137526773559883,-0.00011598026714211602,-0.0,0.0
21203374,6,2,3,1.9349810538127485,-31.609989609381742,-18.485588090571454,419.3201034140758,416.5422682239596,19,transition,False,4,4,3,3.2577292461193687e-51,6.166283237850237e-05,6.166283237850237e-05,3.80230489693928e-09,1.9399728058753576,0.007730429736667491,0.17932054847583676,0.0035871344128266315,1.939988207974425,0.1793564234672698,0.00023188080408209868,5.3768707301760635e-08,CALIBRATED,-0.00561335157060503,0.00484387584165808,-0.0020855973241451246,0.001529793174062538,0.0,0.0,-0.011045891710478317,0.009313958698572947,-0.003699528239924702,0.003071277350836628,0.0,0.0
21203374,7,2,26,2.3548166866339173,-25.61762788695411,-4.769711892629289,429.3132857287755,431.5100221933998,20,transition,False,4,4,2,1.1962917784641877e-53,4.207444750883867e-06,4.207444750883867e-06,1.7702591331740204e-11,1.7168982563352444,0.005454280712337042,0.19351596238954258,0.004304987202585947,1.7169069199537554,0.19356384118518954,1.0569551420040227e-05,1.1171541722087439e-10,CALIBRATED,-1.822198605193841e-05,-0.0007214996522730094,0.001791381293085861,0.0006910166601900021,0.0,0.0,-0.000995287037733513,-0.0006944766641306136,0.0026552658743819796,0.0014304616149622442,0.0,0.0
21203374,8,3,4,3.564998744206484,-51.287242290507436,-29.212276758965093,397.3491244275803,394.1311967889408,18,transition,False,4,3,4,4.624000651177965e-46,4.451818584565467e-05,4.451818584565467e-05,1.981868870988248e-09,1.3913285967709579,0.0026417804661216784,0.16017906563194295,0.009250599785474647,1.3913311048045587,0.160445961816162,8.616650871559243e-05,7.424667224234265e-09,CALIBRATED,-0.003097937611371607,0.004188469139204646,-0.0025308607523465525,0.003312467135514856,0.0,0.0,-0.004379680792900978,0.005833310074269228,-0.0034556959500492927,0.004584273546171598,0.0,0.0
21203374,9,3,8,3.7137378158370886,-53.31120969043673,-18.31268240124205,398.73494736907816,399.4213417077111,19,transition,False,4,3,4,2.2296641520737587e-46,3.0197358263263635e-05,3.0197358263263635e-05,9.118804460798966e-10,1.3642110058020647,0.0024317282357150956,0.14941096793045083,0.010131008164627277,1.364213173097846,0.14975404723861707,5.6136961781823e-05,3.151358478093856e-09,CALIBRATED,-0.003935319130213763,0.003358114974231958,0.001400270234446297,-0.0012136427386179316,0.0,0.0,-0.005425164880451775,0.004620098852396305,0.0017623634657571502,-0.0015011027314565993,0.0,0.0
