particle_id,field,x_real,x_imag,y_real,y_imag,z_real,z_imag
76,total,-0.0016032546688879116,-0.00023611999458132972,6.692233852448258e-05,0.0008341384522610495,0.0,0.0
77,incident,2.4745045060602634e-40,0.0,0.0,0.0,0.0,0.0
77,scattered,-0.0007270838019819868,-0.001440945709229949,-0.000858067728059211,0.00026076029688732784,0.0,0.0
77,total,-0.0007270838019819868,-0.001440945709229949,-0.000858067728059211,0.00026076029688732784,0.0,0.0
78,incident,0.0001566356777735526,0.0,0.0,0.0,0.0,0.0
78,scattered,0.01744541043528482,0.010209058180931643,0.011746078450363443,0.002023764981554655,0.0,0.0
78,total,0.01760204611305837,0.010209058180931643,0.011746078450363443,0.002023764981554655,0.0,0.0
79,incident,3.0308775809298673e-37,0.0,0.0,0.0,0.0,0.0
79,scattered,-0.0007783251827341978,-0.0014125145835579402,-0.0009825461344448077,0.0005177950783344496,0.0,0.0
79,total,-0.0007783251827341978,-0.0014125145835579402,-0.0009825461344448077,0.0005177950783344496,0.0,0.0
80,incident,4.511162076653467e-19,0.0,0.0,0.0,0.0,0.0
80,scattered,-0.0020473016657473232,0.0007392389827288229,0.000437925555936695,0.0024197854413680387,0.0,0.0
80,total,-0.002047301665747323,0.0007392389827288229,0.000437925555936695,0.0024197854413680387,0.0,0.0
81,incident,4.601887398733038e-21,0.0,0.0,0.0,0.0,0.0
81,scattered,-0.00281739363742733,-0.0017546537161465055,0.0002717323572310885,0.0019177165877395529,0.0,0.0
81,total,-0.00281739363742733,-0.0017546537161465055,0.0002717323572310885,0.0019177165877395529,0.0,0.0
82,incident,2.626421496306191e-40,0.0,0.0,0.0,0.0,0.0
82,scattered,-0.0009109858041158364,-0.0008990438177060791,-0.0004507337322156155,0.00023632963314671135,0.0,0.0
82,total,-0.0009109858041158364,-0.0008990438177060791,-0.0004507337322156155,0.00023632963314671135,0.0,0.0
83,incident,0.12147435238045663,0.0,0.0,0.0,0.0,0.0
83,scattered,0.11218070144273393,0.011067944036020719,0.15202957914528697,0.009006760075437744,0.0,0.0
83,total,0.23365505382319057,0.011067944036020719,0.15202957914528697,0.009006760075437744,0.0,0.0
