particle_id,E_inc_x_real,E_inc_x_imag,E_inc_y_real,E_inc_y_imag,E_inc_z_real,E_inc_z_imag,E_scat_x_real,E_scat_x_imag,E_scat_y_real,E_scat_y_imag,E_scat_z_real,E_scat_z_imag,E_total_x_real,E_total_x_imag,E_total_y_real,E_total_y_imag,E_total_z_real,E_total_z_imag
10,4.692539503006899e-46,0.0,0.0,0.0,0.0,0.0,0.00401710923893186,-0.0005499297639610062,-0.0027318384689702644,-0.007880227253395366,0.0,0.0,0.00401710923893186,-0.0005499297639610062,-0.0027318384689702644,-0.007880227253395366,0.0,0.0
11,1.3067620335990275e-52,0.0,0.0,0.0,0.0,0.0,0.0038972753735664776,-6.387214385473976e-06,0.0006588590531246443,-0.005435185321036608,0.0,0.0,0.0038972753735664776,-6.387214385473976e-06,0.0006588590531246443,-0.005435185321036608,0.0,0.0
12,5.7028696546057724e-58,0.0,0.0,0.0,0.0,0.0,0.0019137844996211775,0.0022633916327923624,0.001143288294243911,-0.004634001103997131,0.0,0.0,0.0019137844996211775,0.0022633916327923624,0.001143288294243911,-0.004634001103997131,0.0,0.0
13,1.0322797708237221e-17,0.0,0.0,0.0,0.0,0.0,-0.00814282359000082,0.006142354857495573,-0.011528711459118731,0.02427962697518184,0.0,0.0,-0.008142823590000809,0.006142354857495573,-0.011528711459118731,0.02427962697518184,0.0,0.0
14,6.708202467584464e-63,0.0,0.0,0.0,0.0,0.0,0.0017797325734327124,0.002303579467234984,0.0028182340455076777,-0.0038348392853267362,0.0,0.0,0.0017797325734327124,0.002303579467234984,0.0028182340455076777,-0.0038348392853267362,0.0,0.0
15,7.366630868167298e-70,0.0,0.0,0.0,0.0,0.0,0.0015284331344841628,0.0019111325411041785,0.0039474701577289885,-0.0012595137741974812,0.0,0.0,0.0015284331344841628,0.0019111325411041785,0.0039474701577289885,-0.0012595137741974812,0.0,0.0
16,4.055340771534343e-58,0.0,0.0,0.0,0.0,0.0,0.0035139657002989147,0.001460975102837483,0.002285501493012744,-0.003932335240958931,0.0,0.0,0.0035139657002989147,0.001460975102837483,0.002285501493012744,-0.003932335240958931,0.0,0.0
17,2.838296230882277e-28,0.0,0.0,0.0,0.0,0.0,-0.006545530788833062,-0.001592704139756546,-0.01610733407859425,0.0012324462837833069,0.0,0.0,-0.006545530788833062,-0.001592704139756546,-0.01610733407859425,0.0012324462837833069,0.0,0.0
18,7.889921584318976e-65,0.0,0.0,0.0,0.0,0.0,0.003064379201649237,0.0026362852109019187,0.0034998015655545948,-0.0017791658333520565,0.0,0.0,0.003064379201649237,0.0026362852109019187,0.0034998015655545948,-0.0017791658333520565,0.0,0.0
19,7.025179532494693e-15,0.0,0.0,0.0,0.0,0.0,-0.011178942749224003,0.013204960743216775,-0.005158081540935888,0.020900141774054314,0.0,0.0,-0.011178942749216977,0.013204960743216775,-0.005158081540935888,0.020900141774054314,0.0,0.0
20,2.9739545018898295e-24,0.0,0.0,0.0,0.0,0.0,-0.009575971966982472,0.00028239753958078537,-0.01363902648517102,0.003263225849543708,0.0,0.0,-0.009575971966982472,0.00028239753958078537,-0.01363902648517102,0.003263225849543708,0.0,0.0
21,1.3483326037020131e-11,0.0,0.0,0.0,0.0,0.0,-0.00996638152725468,0.020975919392481158,0.0067461848452164165,0.025960293219779242,0.0,0.0,-0.009966381513771355,0.020975919392481158,0.0067461848452164165,0.025960293219779242,0.0,0.0
22,1.2335161672539619e-76,0.0,0.0,0.0,0.0,0.0,0.000947864754125883,0.002459217507159992,0.003893117471838362,-0.00011032876030718558,0.0,0.0,0.000947864754125883,0.002459217507159992,0.003893117471838362,-0.00011032876030718558,0.0,0.0
23,1.1177092064173058e-82,0.0,0.0,0.0,0.0,0.0,3.828794020064871e-05,0.0028243246465469453,0.0030813361184201483,0.001131840959377669,0.0,0.0,3.828794020064871e-05,0.0028243246465469453,0.0030813361184201483,0.001131840959377669,0.0,0.0
24,1.0083467863949505e-22,0.0,0.0,0.0,0.0,0.0,-0.003726833653581328,-0.001459880634679418,-0.00920554038599857,0.0018240505456609962,0.0,0.0,-0.003726833653581328,-0.001459880634679418,-0.00920554038599857,0.0018240505456609962,0.0,0.0
25,3.561198420599389e-21,0.0,0.0,0.0,0.0,0.0,-0.006305031284851593,0.00010806770611246266,-0.01103254065513639,0.0007305873805190419,0.0,0.0,-0.006305031284851593,0.00010806770611246266,-0.01103254065513639,0.0007305873805190419,0.0,0.0
26,1.9632992232472425e-72,0.0,0.0,0.0,0.0,0.0,0.0025260275182510316,0.0028011430648801163,0.0053505599852685225,0.00014285457958072026,0.0,0.0,0.0025260275182510316,0.0028011430648801163,0.0053505599852685225,0.00014285457958072026,0.0,0.0
27,1.5265195915348573e-90,0.0,0.0,0.0,0.0,0.0,-0.0008464920474685945,0.0019527885798643655,0.002942293579964865,0.0029561446911826193,0.0,0.0,-0.0008464920474685945,0.0019527885798643655,0.002942293579964865,0.0029561446911826193,0.0,0.0
28,7.68726686535842e-18,0.0,0.0,0.0,0.0,0.0,-0.009158181953883078,0.0016889990935448815,-0.007098594210008944,0.0013091438555752556,0.0,0.0,-0.009158181953883071,0.0016889990935448815,-0.007098594210008944,0.0013091438555752556,0.0,0.0
29,3.538070333966986e-98,0.0,0.0,0.0,0.0,0.0,-0.002065883058410642,0.0008546935429358547,0.0017685461437748564,0.0034009254211991003,0.0,0.0,-0.002065883058410642,0.0008546935429358547,0.0017685461437748564,0.0034009254211991003,0.0,0.0
30,1.237390633211627e-40,0.0,0.0,0.0,0.0,0.0,0.004260070781569628,-0.0020009312364502414,-0.004642688295692516,-0.005677031189524609,0.0,0.0,0.004260070781569628,-0.0020009312364502414,-0.004642688295692516,-0.005677031189524609,0.0,0.0
31,1.8008573557289114e-39,0.0,0.0,0.0,0.0,0.0,0.0024316371737267855,-0.0011535253236462247,-0.006211044267524498,-0.00801498362504562,0.0,0.0,0.0024316371737267855,-0.0011535253236462247,-0.006211044267524498,-0.00801498362504562,0.0,0.0
32,5.124303550341998e-69,0.0,0.0,0.0,0.0,0.0,0.002701579298675676,0.002453484714121537,0.005838033037556922,-0.000965738529492736,0.0,0.0,0.002701579298675676,0.002453484714121537,0.005838033037556922,-0.000965738529492736,0.0,0.0
33,9.746712308348145e-107,0.0,0.0,0.0,0.0,0.0,-0.00160461371466576,0.0014026258516270128,-0.0006335964659600541,0.004483375256535027,0.0,0.0,-0.00160461371466576,0.0014026258516270128,-0.0006335964659600541,0.004483375256535027,0.0,0.0
34,2.8490187773448865e-74,0.0,0.0,0.0,0.0,0.0,0.0021704523851210395,0.0030390313246724874,0.0033060947006870603,0.001434453734030586,0.0,0.0,0.0021704523851210395,0.0030390313246724874,0.0033060947006870603,0.001434453734030586,0.0,0.0
35,4.2005843542708594e-81,0.0,0.0,0.0,0.0,0.0,0.000761992644133444,0.003460700891073963,0.003997379909563246,0.00259855586487868,0.0,0.0,0.000761992644133444,0.003460700891073963,0.003997379909563246,0.00259855586487868,0.0,0.0
36,2.32541682072989e-99,0.0,0.0,0.0,0.0,0.0,-0.0011774451911019245,0.0013191977955507419,0.000911245355023191,0.0037431078217769784,0.0,0.0,-0.0011774451911019245,0.0013191977955507419,0.000911245355023191,0.0037431078217769784,0.0,0.0
37,4.6643933572365764e-09,0.0,0.0,0.0,0.0,0.0,0.0025203094240281924,0.038293610981291214,0.018953842487625477,0.04630538515135231,0.0,0.0,0.0025203140884215497,0.038293610981291214,0.018953842487625477,0.04630538515135231,0.0,0.0
38,2.2625656469599433e-109,0.0,0.0,0.0,0.0,0.0,-0.0015101510890915969,0.0008263640237251324,-0.0013786689854478247,0.0032538580777095936,0.0,0.0,-0.0015101510890915969,0.0008263640237251324,-0.0013786689854478247,0.0032538580777095936,0.0,0.0
39,1.0954009486925076e-87,0.0,0.0,0.0,0.0,0.0,-0.00030960543393154815,0.0027280566548971695,0.0016148130860935326,0.0026839064348143306,0.0,0.0,-0.00030960543393154815,0.0027280566548971695,0.0016148130860935326,0.0026839064348143306,0.0,0.0
40,4.0018264779721026e-46,0.0,0.0,0.0,0.0,0.0,0.0038048580512557505,0.0005112508449241582,-0.0021545042921596795,-0.00729386138042183,0.0,0.0,0.0038048580512557505,0.0005112508449241582,-0.0021545042921596795,-0.00729386138042183,0.0,0.0
41,1.9820065814093907e-95,0.0,0.0,0.0,0.0,0.0,-0.0012295467695074558,0.0037470301494257397,-0.0002951501301472244,0.0028170214596895437,0.0,0.0,-0.0012295467695074558,0.0037470301494257397,-0.0002951501301472244,0.0028170214596895437,0.0,0.0
42,1.4998847086075022e-118,0.0,0.0,0.0,0.0,0.0,-0.0013028441778685654,0.0004675601821387165,-0.0031711623137672283,0.003358486405822133,0.0,0.0,-0.0013028441778685654,0.0004675601821387165,-0.0031711623137672283,0.003358486405822133,0.0,0.0
43,6.0387482390044945e-102,0.0,0.0,0.0,0.0,0.0,-0.000939470712919507,0.001047620412215407,-0.001465295854934095,0.0027109345370183125,0.0,0.0,-0.000939470712919507,0.001047620412215407,-0.001465295854934095,0.0027109345370183125,0.0,0.0
44,1.1447301136737658e-37,0.0,0.0,0.0,0.0,0.0,-0.0007426195699914224,-0.003123281900326902,-0.0067488807856474166,-0.009404411821737749,0.0,0.0,-0.0007426195699914224,-0.003123281900326902,-0.0067488807856474166,-0.009404411821737749,0.0,0.0
