hotspot_id,particle_i,particle_j,x_nm,y_nm,gap_nm
0,0,1,-11.274357314684119,-2.6908614205480976,3.1820506464605423
1,0,2,-1.3669134421295508,-11.443433121609996,3.0495651991125534
2,0,6,11.335427194118436,-3.2834716530714743,3.6028045596012745
3,0,45,4.325681841460944,11.038337162622625,3.7112977889680785
4,1,7,-29.737107175173158,-13.384312749117104,1.5141286254909119
5,1,18,-32.104456444064276,0.5022127467831474,2.443965748632152
6,2,3,-10.993231877941511,-30.127853159681212,1.968128038048988
7,2,10,2.333526872291956,-33.682016460229875,3.8506471444144026
8,3,4,-16.296817384620596,-48.03228636517575,2.131060128140909
9,3,7,-28.089068296301,-29.37787136664022,3.827555580819787
10,3,14,-29.127509686349953,-44.5203381060648,4.384998435841549
11,4,5,-13.631877848990648,-70.670005349881,3.9556104273237125
12,4,10,-2.9700586343871276,-51.586449665724416,5.1474281636883
13,5,17,-14.616737887801612,-93.3845801723976,1.5253987779705902
14,5,110,-24.544805107594147,-87.47832678661204,3.3406012114486785
15,6,8,33.2598562852138,0.008505127538337653,4.928977779137487
16,6,25,33.909536551316876,-10.831760794321333,4.041351457037923
17,7,9,-45.545842498192734,-28.452168335758135,2.2915489552578485
18,8,13,55.26821118323228,8.543235661068774,3.172432700015431
19,8,25,44.4985384482938,-4.256312360640049,1.7194336670914048
20,9,11,-63.98471943801731,-41.78698763616944,3.2990056198845643
21,9,14,-46.584283888241686,-43.59463507518271,2.1563901050117558
22,10,20,9.594877248260001,-55.87414443820182,3.2124727894187757
23,11,12,-81.47467541628336,-56.749013600663275,3.1870470825739474
24,11,27,-65.80396286493715,-57.40646009298899,4.6097244597103035
25,11,125,-84.28163441874723,-43.021773196541375,3.2504067922978237
26,12,15,-100.64628239901917,-67.60109240486653,3.4024066237363755
27,13,23,78.32184955475043,14.682933694479386,4.725086326179731
28,13,38,67.55337021946598,-2.1903643996415036,5.444754086642128
29,14,27,-48.40352731516151,-59.21410753200227,4.105383766001719
30,15,16,-123.81443757730867,-68.99501834361286,3.386131860178679
31,16,19,-146.5130003765182,-71.91595792796969,3.260708937504738
32,16,145,-131.81590849160233,-58.38284159076077,1.0139671301747946
33,16,176,-143.45739772382538,-58.10248294133578,5.780120822770218
34,17,24,-10.252241801118133,-114.70280615308666,3.4504289309922704
35,17,44,-25.73599408616876,-110.54279878540368,4.484773555208601
36,17,110,-25.23878519503173,-98.21862891345674,3.1041422933483993
37,18,21,-50.081689116961,13.851904279853956,2.5085779300176654
38,18,50,-53.16751821204703,2.974088587220907,4.0050464883883805
39,18,130,-39.986755422470665,18.82973366801786,5.1112107931757045
40,19,28,-162.23227708627908,-86.27835939571744,3.320039843730772
41,19,66,-168.05573997224738,-76.61908432560716,1.1223592949211785
42,20,22,14.719682724459336,-78.2736071461095,2.7722915458905
43,21,50,-61.58900907024773,10.439844532412373,2.614085473171208
44,21,57,-69.83433034465713,23.642207200107848,3.1342592131573
45,21,96,-62.98781732842179,31.968790119568087,3.1135060274507076
46,21,130,-48.408246280671364,26.295489613209327,2.5110170106838616
47,22,34,29.42940170711956,-91.79029269894626,4.088497540541773
48,22,146,21.41219660010703,-100.36910489514722,3.4269381419199227
49,23,31,101.10182471257593,22.613242686029814,3.5191920594367225
50,24,26,-7.691683736370002,-136.00388690297183,2.020507596169651
51,24,193,2.7578667374653785,-134.0763339686281,3.714224112172708
52,25,38,56.783697484527494,-14.989912421350326,3.2719353570857947
53,26,32,-8.48591635977428,-158.11566289002894,3.030691612312534
54,26,46,-21.05274953605227,-144.1737556884633,2.3183563836538674
55,26,193,0.2599486280924488,-144.79949086466894,1.25168844303251
56,27,30,-62.36705433391344,-76.84336678978353,2.141603871885568
57,28,29,-178.01448355595863,-98.68411960873138,2.4552060200610875
58,28,66,-172.74442389400852,-87.29486568624378,2.5578646918811323
59,28,117,-171.22191190859724,-107.42777087676245,2.644655576813541
60,29,41,-199.8713475606939,-100.6408758067166,1.5314604502818483
61,29,66,-183.83794644192693,-89.02484453862108,5.098895095315481
62,29,106,-195.26131268792028,-89.51800583549387,5.027026705000935
63,29,117,-182.31543445651565,-109.15774972913977,2.1441158849460145
64,30,40,-75.60451861442122,-93.87014770530183,2.2187107323076773
65,31,33,123.11846174214212,22.046670288132113,3.393107358787045
66,31,97,119.81325489540494,35.21296783086704,3.2860435194309794
