particle_id,x_nm,y_nm,radius_nm,coordination
123,-123.31520615352375,243.35420830032643,10.0,2
124,-88.7158158685942,242.54859587654312,10.0,2
125,105.41287657993001,-358.78844595866644,10.0,3
126,-108.98603530828474,71.87917677724595,10.0,3
127,129.8743887395034,-350.68212187594,10.0,4
128,243.15646069930642,289.43847262963294,10.0,2
129,-6.067024117869384,307.54585425035026,10.0,3
130,99.30111348776843,93.15622810402301,10.0,3
131,0.4930855758443613,330.0283651666875,10.0,2
132,120.76519595163413,-57.80034594038017,10.0,3
133,31.34404151789156,95.95314752707029,10.0,2
134,100.96922178516078,-381.7286531189172,10.0,3
135,103.21409450075481,115.66401595503308,10.0,2
136,-159.03318600755568,19.04747678287267,10.0,3
137,10.50918430913516,351.3048695852828,10.0,2
138,112.4323333227155,-402.9947148870886,10.0,3
139,148.13959738746038,-339.41335317638436,10.0,3
140,251.76384168670913,311.1879931596466,10.0,2
141,50.7713395768673,-221.59439784565666,10.0,1
142,12.206124932821886,-105.90890400319495,10.0,2
143,143.01133122455425,-64.93045683669223,10.0,1
144,12.408224383044349,374.00814762395817,10.0,2
145,103.95485377007469,-70.40836142723083,10.0,2
146,264.9746355897934,329.1350400167165,10.0,2
147,-135.22505585824905,-10.959295354366573,10.0,2
148,9.023580840224337,396.2193798289444,10.0,2
149,41.70245026969028,116.08271780280883,10.0,2
150,-105.2998231298254,-20.38743230444016,10.0,2
151,-96.70955831804288,264.6778578784701,10.0,2
152,187.24432298611856,-162.28552345267784,10.0,2
153,141.48055444564375,-370.4024792306606,10.0,2
154,-63.414552427241276,296.83992265527615,10.0,2
155,8.007336526517664,81.5498969483774,10.0,2
156,6.837166144985219,-129.55029908581358,10.0,3
157,206.0044293834301,224.5934691022022,10.0,3
158,201.99927337722556,-179.99195482920783,10.0,2
159,227.27023868008555,217.11091300404027,10.0,3
160,-57.06908498871241,318.9384419635044,10.0,2
161,-158.80412074092257,-4.734385826501995,10.0,3
162,-133.48397728510056,263.6766765057922,10.0,2
163,-43.73185231437631,338.0917411609095,10.0,1
164,-179.76997836868904,-3.0702853383399096,10.0,2
165,125.83354307331457,125.41646801396045,10.0,1
166,163.88414933885352,47.41911654949973,10.0,2
167,244.28359857444067,231.00907256793957,10.0,2
168,-199.75209255719318,-13.090335392496945,10.0,1
169,-134.2594637489008,157.50872910754205,10.0,3
170,-142.22584510520267,181.74705071085108,10.0,2
171,17.919754042692013,-149.1283505653319,10.0,2
172,-110.8201409316923,282.20372256613575,10.0,2
173,-114.89524324182739,305.86025876271134,10.0,2
174,207.60043785682484,-201.31575534742305,10.0,2
175,277.1689457440968,351.5249337379511,10.0,1
176,7.610818264808666,418.8682485704774,10.0,1
177,-119.79842169480546,-39.42149689147747,10.0,2
178,166.3458803493602,-353.76359471945113,10.0,1
179,161.89430567825704,-383.8083057228156,10.0,2
180,-130.15743270337896,79.25648832029214,10.0,2
181,175.7958568414035,-401.01910598908063,10.0,1
182,221.48643940948443,242.63146726161506,10.0,2
183,145.7116985468118,257.0771488123371,10.0,1
184,-149.99658395587204,89.68543230856541,10.0,1
185,186.88012744092933,46.49144471776763,10.0,1
186,137.71661629697894,-217.12562477144394,10.0,2
187,222.42453628095961,-217.77519089501064,10.0,1
188,145.97247538255797,-238.57046679135703,10.0,1
189,-123.54269729645907,326.59963103602627,10.0,1
190,-158.25993496941163,196.20689445845542,10.0,1
191,88.41062397587088,-399.10162973385377,10.0,2
192,-31.456179405753012,309.8206124665173,10.0,2
193,119.80373941726837,-425.8899996164681,10.0,1
194,-183.42649895167108,173.67521778411952,10.0,1
195,-114.21214736590575,-61.352516024875754,10.0,1
196,-155.586154071231,261.74940578124523,10.0,1
197,-180.2318633884636,26.239632645224336,10.0,1
198,55.10196234715154,134.86783273487163,10.0,2
199,-11.427888442503185,230.6709600512076,10.0,2
