hotspot_id,particle_i,particle_j,x_nm,y_nm,gap_nm
0,0,1,9.884640626609078,-5.701569235730834,2.822270883244112
1,0,2,-10.961203518624728,6.117909425587009,5.1059194865591415
2,0,5,10.131761396069871,5.602136695370774,3.154828830333553
3,1,4,30.99356617218018,-8.988828251756008,2.9620091262949835
4,1,5,20.01640202267895,-0.09943254036006,2.6128137525183313
5,1,9,26.88611919764151,-21.242672974548004,4.2871012321034705
6,2,3,-32.852753861323194,11.583273706741828,1.8996161482397476
7,2,7,-24.05593980338302,23.682387693920294,3.2874129379710517
8,3,8,-55.233812509409795,13.620447596609575,3.524743548873257
9,3,75,-48.50450191753157,21.81862147485011,3.7350240505251335
10,4,6,52.73202699348414,-10.325977877254918,2.3267862331836895
11,4,9,38.11040411660353,-18.828362754842345,5.847849515110084
12,4,50,48.0900494502778,2.387792590948134,1.4294867201383283
13,5,10,25.863898846120108,20.972697600529237,2.519886632784182
14,6,13,74.84508024167013,-14.666741417549076,3.227676123881242
15,7,14,-33.442482831540914,44.01350178454973,2.9382913158511776
16,8,12,-75.4706178202038,22.846043897320058,1.9009707912722504
17,8,75,-59.95521374154443,24.508340509150045,1.212607192877531
18,9,11,41.95853746347916,-40.640786663452424,4.872289343928848
19,10,18,40.557574601857226,37.873658516581656,3.1137343873449588
20,11,16,57.08383671452127,-58.80824640544237,2.4069358869344093
21,12,24,-93.27943052282785,35.73899608128338,2.0745884269963035
22,12,130,-93.7230455944628,22.863076714696934,2.9875460015179875
23,13,22,98.18196377699874,-13.686379684838013,3.6849858652784846
24,13,169,91.88921054143518,-24.581107037418008,1.5969960534473202
25,14,15,-45.46485506794818,63.74130181658897,3.6916008709258605
26,14,75,-46.96069812161573,42.802280709911734,3.763610136716295
27,14,119,-52.77806435028821,53.0217474790867,4.166408916038012
28,15,23,-51.92240833789964,85.66726183834841,2.4210923225461123
29,15,119,-57.54742632467114,63.865002263242786,5.953179011594571
30,16,17,74.87876098371709,-65.06662333145385,1.7641775239389048
31,16,25,71.74650850219852,-77.01834325478467,4.357971741603837
32,17,25,82.37171384176654,-74.66783962462429,4.710695233742154
33,17,40,97.15224066363632,-65.84058773574054,4.120082554283744
34,18,19,61.34703492688452,50.34220182553162,5.7117202683324635
35,18,37,46.08901068330908,55.75704516944293,2.651061522488181
36,19,20,78.1810965589865,66.08552117707966,3.2129434091580578
37,19,148,84.43375769011661,55.461519295165004,2.78524610748876
38,20,21,92.33433461607244,83.52856870155202,2.8716301059939333
39,20,147,77.75323850658532,86.97624321927236,3.7385378099973323
40,20,148,89.57165869894803,65.86883204402784,4.654832159856312
41,21,33,112.49731036910616,95.86856824634975,4.6904899452353845
42,21,90,99.24001550832867,103.00866355030837,5.243830670218955
43,22,28,119.48449105664626,-17.70629482918301,2.15612553283448
44,22,30,120.51532111434645,-5.5463249185004155,4.934432578784282
45,22,169,103.62721673091974,-23.011441609617357,5.162974972824696
46,23,26,-58.63680142891364,108.5633814403458,5.676406558037719
47,23,39,-64.74190791803385,96.64510329172347,2.263604428688822
48,24,27,-111.81299195955515,47.7122816960969,2.0905357424017943
49,24,42,-111.72430109732565,34.91697102928332,3.691045785126107
50,24,130,-102.74576481030573,29.22015163224971,5.767118105571491
51,25,51,75.60855570995705,-97.74161541392948,3.3994532010617533
52,26,35,-71.41459231233742,128.81039720715518,2.909628194598554
53,26,44,-74.50446032903645,118.5018516129735,2.0047820143528945
54,27,32,-127.90983636420586,62.761513314805995,3.0093292791473623
55,27,42,-121.23514331821002,40.53318172654407,5.591236088107696
