particle_id,x_nm,y_nm,radius_nm,coordination
0,0.0,0.0,10.0,3
1,19.769281253218157,-11.403138471461668,10.0,4
2,-21.922407037249457,12.235818851174018,10.0,3
3,-43.783100685396924,10.930728562309639,10.0,3
4,42.21785109114221,-6.574518032050348,10.0,4
5,20.263522792139742,11.204273390741548,10.0,3
6,63.24620289582608,-14.07743772245949,10.0,2
7,-26.189472569516585,35.12895653666657,10.0,2
8,-66.68452433342266,16.31016663090951,10.0,3
9,34.00295714206486,-31.08220747763434,10.0,3
10,31.464274900100477,30.741121810316923,10.0,2
11,49.914117784893456,-50.19936584927051,10.0,2
12,-84.25671130698493,29.381921163730606,10.0,3
13,86.44395758751419,-15.256045112638663,10.0,3
14,-40.69549309356524,52.898047032432885,10.0,4
15,-50.23421704233111,74.58455660074506,10.0,3
16,64.25355564414907,-67.41712696161423,10.0,3
17,85.50396632328511,-62.71611970129348,10.0,3
18,49.650874303613975,45.0061952228464,10.0,3
19,73.04319555015506,55.678208428216834,10.0,3
20,83.31899756781792,76.49283392594248,10.0,4
21,101.34967166432696,90.56430347716156,10.0,3
22,109.91996996648331,-12.116714257037362,10.0,4
23,-53.61059963346817,96.74996707595176,10.0,3
24,-102.30214973867078,42.096070998836154,10.0,4
25,79.23946136024797,-86.61955954795509,10.0,3
26,-63.66300322435911,120.37679580473983,10.0,3
27,-121.32383418043952,53.32849239335765,10.0,3
28,129.04901214680922,-23.29587540132865,10.0,3
29,152.61138075101076,-21.6929330482524,10.0,4
30,131.1106722622096,1.024064420036531,10.0,4
31,177.35953351460148,-16.6865802069054,10.0,3
32,-134.49583854797217,72.19453423625434,10.0,2
33,123.64494907388536,101.17283301553796,10.0,2
34,166.48109683010472,-39.91872888074073,10.0,4
35,-79.16618140031572,137.2439986095705,10.0,4
36,198.30855854459347,-26.708803702187183,10.0,2
37,42.52714706300418,66.50789511603946,10.0,3
38,52.84687563707065,86.12384770165437,10.0,3
39,-75.87321620259952,96.54023950749517,10.0,2
40,108.80051500398751,-68.96505577018762,10.0,4
41,153.252264688841,1.7639676520105725,10.0,4
42,-121.14645245598052,27.737871059730487,10.0,5
43,-149.25374137590924,88.42079237531497,10.0,3
44,-85.3459174337138,116.62690742120715,10.0,3
45,-77.04701056719058,161.21839880621317,10.0,3
46,141.22196967703488,118.21368733886325,10.0,3
47,214.72448011171653,-40.277393708141695,10.0,4
48,186.41193573850947,-49.981690345307406,10.0,3
49,106.01425739302495,-91.39238756877324,10.0,3
50,53.962247809413405,11.350103213946616,10.0,2
51,71.9776500596661,-108.86367127990385,10.0,2
52,77.25722248780303,-131.42006943019874,10.0,2
53,84.43276615602329,-153.9499087382195,10.0,2
54,-142.93460131064307,32.91306585568508,10.0,3
55,70.58461829347091,25.036232048002343,10.0,2
56,-98.78787026262385,152.3314805680514,10.0,3
57,-166.34536983354843,34.21771451958552,10.0,5
58,-84.2986597044235,181.92556045533254,10.0,2
59,-162.86214743435593,109.02682626422906,10.0,3
60,52.394547945923854,109.21367445035838,10.0,3
61,-114.64162964632254,169.39746206285218,10.0,3
62,237.85335316529537,-39.79397066531366,10.0,3
63,162.4152370653828,119.06875743339542,10.0,3
64,186.03600983318057,121.42468442172894,10.0,2
65,127.53731585955748,-84.46060079521013,10.0,3
66,259.21373945986824,-49.06096391957095,10.0,3
67,150.3875511508518,-83.7534962297248,10.0,5
68,165.74932775621642,19.7238444712303,10.0,3
69,100.2101830748987,-170.69166461416788,10.0,2
70,-116.33731334114331,193.9438911158473,10.0,3
71,281.4268430365351,-44.07449806695974,10.0,3
72,-129.28165477254464,212.94147724433697,10.0,3
73,94.32365845363127,26.397214053122692,10.0,2
74,305.7414338176222,-38.74682623969096,10.0,2
75,-53.225903149666216,32.706514387390584,10.0,4
76,171.09311437423995,-93.25451774359452,10.0,4
77,189.49681424237656,-105.72691167566033,10.0,2
78,-75.86185850788551,202.07189570711196,10.0,2
79,292.0877223162464,-64.14979568228519,10.0,3
80,155.11829025561255,-107.81169457987227,10.0,3
81,205.07982349696496,132.26653428158076,10.0,2
82,-179.81522277410494,125.11467332980718,10.0,2
83,117.86342507689065,27.57163349098334,10.0,2
84,203.6676973764413,-62.784925718188916,10.0,4
85,153.1688900740141,-58.3524643636691,10.0,3
86,-155.34776143519116,53.109854220144626,10.0,3
87,172.22990130438336,-71.03716076281319,10.0,4
88,164.15899722775123,-128.33877434973923,10.0,3
89,167.11121189240447,-150.75314516317644,10.0,5
90,97.13035935233039,115.45302362345517,10.0,4
91,186.77619465002732,28.744614771614245,10.0,2
92,-199.9319717982456,134.9868783522874,10.0,2
93,-176.803161686236,54.42967445836024,10.0,4
94,-91.88350468598152,220.0198249935056,10.0,2
95,71.90375907875487,120.86274108313418,10.0,5
96,-130.74110461449996,236.53500409329982,10.0,2
97,-191.00305122255605,72.19148417721287,10.0,5
98,213.47816343149907,-82.9757026601038,10.0,1
99,-186.9392752398732,26.76437027873831,10.0,4
100,119.63453233699835,-109.3157326387319,10.0,2
101,187.27776539678783,-163.8853820346273,10.0,2
102,209.13033162343513,-117.74336447581989,10.0,2
103,223.7790063343015,143.07638495399124,10.0,3
104,248.22323964656454,142.0533384286821,10.0,3
105,112.96674048081677,-189.90904797806942,10.0,2
106,59.27513640331009,142.62945157966655,10.0,2
107,117.31339747279614,127.58351926222032,10.0,3
108,130.02379027452236,-128.79700925732897,10.0,2
109,230.47240726141266,-128.87044418945123,10.0,2
110,76.42491122885627,158.34077633186251,10.0,3
111,-221.45580299814327,141.34334960136215,10.0,3
112,-244.48398298851913,135.9766122818702,10.0,2
113,-208.73494779702247,16.65087969049405,10.0,3
114,-150.02668649091612,253.11047491774394,10.0,2
115,116.40156442186026,150.9368343791544,10.0,2
