particle_id,x_nm,y_nm,radius_nm,coordination
0,0.0,0.0,10.0,2
1,24.508736319890268,-3.649988032927742,10.0,3
2,14.018418312182737,-25.795987121568054,10.0,2
3,28.113351027562146,-46.51141205433123,10.0,3
4,18.686729019999646,-67.64797333306214,10.0,2
5,47.0287984225326,-5.548081558546397,10.0,3
6,45.42167247395639,-62.59101287261858,10.0,3
7,58.534751293743305,-83.08660909186369,10.0,4
8,81.24456660779742,-84.27081602894746,10.0,3
9,68.74653467314992,-10.031163966682868,10.0,2
10,91.14165208595091,-15.474133603127715,10.0,2
11,113.3327178749324,-15.537365628420593,10.0,3
12,128.56370702681315,-32.94050725771294,10.0,3
13,95.81590629236155,-101.36195426637117,10.0,2
14,110.73536981604603,-118.60627012618662,10.0,3
15,21.274512096098338,-91.8456130611307,10.0,3
16,106.08821782058432,-141.2930429624556,10.0,3
17,150.10046112109737,-35.978530154410024,10.0,4
18,172.71738695790677,-39.49438170467283,10.0,3
19,132.4935532106376,-128.7908225741232,10.0,2
20,52.741285139478805,-105.87118775190766,10.0,4
21,32.24501400944349,-112.99168273134046,10.0,4
22,193.1132014270218,-46.32421969909693,10.0,4
23,125.85854841055234,-155.01303405771205,10.0,4
24,172.57842613887044,-61.93665897630726,10.0,3
25,73.87561419575076,-118.12514524707538,10.0,3
26,214.69795346729197,-44.581841881211396,10.0,4
27,83.65325259367103,-138.27994240378348,10.0,3
28,135.32955809708793,-177.35422066028727,10.0,3
29,128.84717727492517,1.308654996422538,10.0,3
30,143.71945333994597,-199.28131755190194,10.0,5
31,73.73321643458121,-157.60511385250055,10.0,2
32,30.595511422563845,-136.17566470374402,10.0,3
33,234.45458559560018,-59.05053613027375,10.0,2
34,31.721479780174253,-158.6595888752012,10.0,3
35,86.33631639451555,-176.76595716722022,10.0,3
36,147.26307128422843,-148.7087798256946,10.0,4
37,45.88429819127197,-178.08814532221368,10.0,3
38,88.96302209904044,-199.92974438325342,10.0,2
39,164.90088081139447,-210.9334233172393,10.0,4
40,172.5333747368156,-232.01439315766436,10.0,3
41,142.14477143065096,-221.4774706307374,10.0,4
42,151.69575635610641,7.73006722437323,10.0,3
43,43.21497733789577,-201.28261024718014,10.0,3
44,206.50418774130335,-64.48414801897994,10.0,3
45,8.77370826845585,-110.66158300680713,10.0,3
46,61.829941496027374,-214.30334289701523,10.0,2
47,255.58122560328678,-57.36724054097352,10.0,2
48,66.32651949121026,-236.47832303582362,10.0,3
49,169.3870973278012,-153.0327854020263,10.0,3
50,149.0525873550532,-243.78346731708956,10.0,3
51,278.5597604713406,-62.99108825629401,10.0,3
52,0.01045269100728774,-132.45447546760948,10.0,2
