seed,hotspot_id,particle_i,particle_j,gap_nm,x_nm,y_nm,euclidean_distance_nm,geodesic_distance_nm,geodesic_steps,classification,plasmon_dominated_remote,coordination,coordination_i,coordination_j,M2_inc,M2_scat,M2_CDA,M4_CDA,Cparallel_real,Cparallel_imag,Cperp_real,Cperp_imag,Cparallel_abs,Cperp_abs,M2_FWcorr,M4_FWcorr,FW_correction_status,E_CDA_x_real,E_CDA_x_imag,E_CDA_y_real,E_CDA_y_imag,E_CDA_z_real,E_CDA_z_imag,E_FWcorr_x_real,E_FWcorr_x_imag,E_FWcorr_y_real,E_FWcorr_y_imag,E_FWcorr_z_real,E_FWcorr_z_imag
20575000,0,0,1,4.77903486091466,12.254368159945134,-1.824994016463871,151.878149966212,128.75654779244783,6,transition,False,3,2,3,2.3802482367861827e-07,0.011843043241602397,0.01194370065075757,0.00014265198523490677,1.2347729535404393,0.0014926061030021845,-0.1741416878968025,0.03424264278011013,1.234773855678828,0.17747643800829901,0.018141240947298833,0.00032910462310795183,CALIBRATED,0.10340234571307176,0.027070304149875858,-0.02213657972161079,-0.00536898717207851,0.0,0.0,0.12902736725243072,0.03382242489035537,-0.01799648779394522,-0.005034823613975858,0.0,0.0
20575000,1,0,79,2.0747983411801805,-10.45017818666645,-3.5521762791088367,129.12694103865815,105.98640103460218,5,source,False,3,2,3,1.630598862979813e-05,0.06155852725712464,0.06338864271874292,0.00401812002572444,1.8504887744027798,0.006763009357992226,0.18465097790775828,0.003802826118646729,1.850501132797891,0.1846901327325856,0.21597025559419392,0.04664315130142145,CALIBRATED,0.22862687149563854,0.03932791159834827,0.09645716482853485,0.016362367536914488,0.0,0.0,0.432316828774863,0.07585881506580198,0.1504007348159173,0.026409738656114717,0.0,0.0
20575000,2,1,2,4.504939247769837,19.263577316036503,-14.722987577247897,157.96833597766843,143.43603180544574,7,transition,False,3,3,2,6.835786544899375e-08,0.000143233757686788,0.00014325012318137993,2.0520597791480523e-08,1.2619517918946972,0.0016807902057126083,-0.06759453091398959,0.026355373106755224,1.2619529112141834,0.07255085320710275,0.00020075870607863322,4.030405806636704e-08,CALIBRATED,0.00016202384304145947,0.0015992857974071746,0.009031686855011448,0.007687313506478782,0.0,0.0,0.004712668845626148,0.004153053985428944,0.00924787300151565,0.008705081617770656,0.0,0.0
20575000,3,1,5,2.599910533868556,35.76876737121144,-4.59903479573707,175.0108476440305,152.43401118090802,7,transition,False,3,3,3,1.6045152342594681e-09,0.006518308058639817,0.0065242771285374986,4.2566192049957506e-05,1.6170024949548736,0.004508762719247439,0.1987058076711605,0.004833295219800413,1.6170087809382931,0.1987645812133791,0.01705621806133349,0.0002909145745557587,CALIBRATED,0.0745283439568729,0.03059983577930098,-0.005215327427461279,-0.002500697040372369,0.0,0.0,0.12024798626346916,0.04980676490767621,-0.009923555224898717,-0.0041772098395792545,0.0,0.0
20575000,4,2,3,5.055856768348974,21.065884669872442,-36.15369958794964,160.62711279972706,164.94239665595748,8,transition,False,3,2,3,3.9044716966578206e-08,0.0020528404159596567,0.002062137085131906,4.252409357876315e-06,1.209412039940094,0.0013186232796592128,-0.8522988654520937,0.9012432747032781,1.2094127587880878,1.2404244419749293,0.0030164281736823366,9.098838926984557e-06,CALIBRATED,0.023623073341748083,0.0057200064753645755,-0.03707287431720826,-0.009847385785301845,0.0,0.0,0.03142255749993043,0.007345205079375736,-0.042877381690869645,-0.0116888474848161,0.0,0.0
20575000,5,3,4,3.1433667637837104,23.400040023780896,-57.079692693696686,166.45303684613134,185.9981670925374,9,transition,False,3,3,2,1.1076698908880514e-08,0.0004062754324081468,0.0004038386033886855,1.6308561758692403e-07,1.468199075113762,0.0032372174076571217,0.19070348876765833,0.006754898256525825,1.4682026439635132,0.19082308371528953,0.0008319945980644744,6.922150112084664e-07,CALIBRATED,-0.011524213207567217,-0.00017216919015043564,-0.01609771801834423,0.003444553048953849,0.0,0.0,-0.012284604569563562,0.0015175504325669635,-0.025712809184092463,0.004198996687424084,0.0,0.0
20575000,6,3,6,3.6248080154565088,36.76751175075927,-54.551212463474904,178.97367858998388,189.12936779730455,9,transition,False,3,3,3,6.346784876071645e-10,0.001602039126628966,0.001603407449828318,2.5709154501649505e-06,1.3804243781542536,0.0025573166417389333,0.15584912011584634,0.009604619633671008,1.3804267469413085,0.1561447948514167,0.0030545303750196392,9.330155811917617e-06,CALIBRATED,0.027169597242649744,0.011747951436812709,-0.02443881646733982,-0.011399575527820652,0.0,0.0,0.03698750729233715,0.01658598878003104,-0.03423210183493213,-0.01547652607888689,0.0,0.0
20575000,7,4,15,4.335619771403913,19.98062055804899,-79.74679319709642,169.84933964091113,208.92173301745078,10,transition,False,3,2,3,5.205315243451e-09,0.0006281692737017937,0.0006285109440119013,3.9502600674273135e-07,1.278741213022519,0.0017970388146040057,-0.0017762253175559184,0.021483101143965108,1.2787424757279333,0.021556405339030013,0.0010260858294104378,1.0528521293169062e-06,CALIBRATED,0.002403921433083393,-0.0006581813685626476,-0.024765457526780544,-0.00299516552643915,0.0,0.0,0.0034038763871331954,0.00039672775719898286,-0.03162807638234918,-0.0037425721623648915,0.0,0.0
20575000,8,5,9,2.175619399004855,57.88766654784126,-7.789622762614632,196.85490608949456,174.78184222466479,8,transition,False,3,3,2,7.463023193991298e-12,0.003343042486155016,0.003343308283214348,1.117771027660967e-05,1.80238929247387,0.006291799494057761,0.18784282989732903,0.003983630028473065,1.8024002741803307,0.18788506606976682,0.010852624306697353,0.0001177794543423182,CALIBRATED,0.04864911837580958,0.028284979938358767,-0.011461509160629298,-0.006720512042863051,0.0,0.0,0.08795992095609131,0.051569157258007335,-0.018420179821212603,-0.01081645076485918,0.0,0.0
20575000,9,5,151,3.4730842690781003,47.86268312070008,6.158799220976926,188.20207650853217,168.62023343586603,8,transition,False,3,3,2,6.754709209891873e-11,0.00012880766094161347,0.00012873378479988327,1.6572387348902657e-08,1.408086124657391,0.0027715838882871485,0.16683329600674218,0.008706544526951743,1.4080888523562425,0.1670603261521809,0.00018440700963771916,3.4005945203525843e-08,CALIBRATED,-0.004490281950979029,-0.002867960009664584,0.009133739515393176,0.004113485219191286,0.0,0.0,5.283079873513545e-05,-0.000177386943860945,0.01239612593045317,0.005541553422364376,0.0,0.0
