hotspot_id,particle_i,particle_j,x_nm,y_nm,gap_nm
209,133,142,248.66825648775722,-395.226476030482,3.9039713527433406
210,134,158,429.57837713200064,-99.84483719832988,2.5015553155977486
211,135,136,294.760132240091,-110.0925007780015,2.6436609232338064
212,135,147,285.93511029515207,-95.71149067836214,4.069882009358313
213,136,150,316.30376905833197,-117.73969841076358,3.3665325098694296
214,137,160,300.8353893551556,-310.7687159164459,2.8567127714546245
215,138,144,27.542629997737187,-279.5012047401147,1.6636132198367726
216,139,152,461.0965052887263,-86.23455253036579,2.3263800468964746
217,141,161,-69.12417136037126,24.35412208062465,3.0279715932594584
218,143,146,61.00663354195765,-341.39825662818,3.9929726391266342
219,144,162,27.67037174237345,-300.1068607053255,2.3025931116593092
220,145,191,302.2455380023089,-430.93438042868695,3.588008099045748
221,146,148,70.25613884270936,-360.5109702882281,2.7003478522696085
222,148,164,76.50446000923739,-378.83906456885916,2.9996069096158067
223,149,157,-92.82990781525766,1.7960347494163469,2.212844399399163
224,149,161,-81.15707805749133,15.348088261071645,2.883396773248286
225,151,156,59.0890815645657,22.198644518470005,2.519229424517146
226,152,159,479.42132481192357,-87.55776897216566,1.0529323632685426
227,154,166,245.23537779889065,-122.00256427405023,4.401672298277642
228,156,183,81.68381962160899,25.57355457020811,4.479554448939535
229,157,165,-115.57982911632769,0.11421148563726558,3.7193261112873905
230,158,167,447.8555787319872,-114.25304828217162,4.092272299913098
231,159,172,499.2916535722746,-82.8984505977305,1.3549279654058175
232,160,163,321.3251339389723,-319.4482945294655,2.578036537999239
233,162,174,28.977566453719557,-322.0610204911327,3.5835365032776068
234,163,194,339.97186162869343,-332.74294333156763,3.2284607319814675
235,164,178,74.27223966102315,-401.5747337554292,3.0728128000909685
236,165,192,-133.0383864522059,-9.231089039640606,2.581937213208178
237,166,180,267.2381318750256,-130.87297381676447,3.214274606481993
238,168,171,301.31060160411084,15.527423606737074,2.6299567275952533
239,168,179,312.31097750175536,26.709987874752827,2.556166462136531
240,170,175,242.8474467937,-198.61795648841087,2.2636849419058116
241,172,176,521.4739756402705,-85.78103585318397,3.5364579580368662
242,173,177,136.08577243831104,-79.22458178427293,3.4578911997289516
243,174,189,24.526144002539795,-343.99271104385093,1.1850840649905834
244,175,188,254.51698669833007,-216.77859771222688,1.6489162277268363
245,180,182,284.20990977750216,-144.28881020969834,3.2293431356711757
246,183,186,104.10276549212605,28.023529393796583,1.540293689541027
247,186,195,125.90278840138609,31.572025868650663,3.1683060405395054
248,194,197,360.8719323525175,-342.9118666073456,4.002232512452522
249,196,198,276.8395136948635,-259.46611167294566,4.273589770584234
250,197,199,383.85349332870413,-350.7064335488815,4.58985236327057
