seed,hotspot_id,particle_i,particle_j,gap_nm,x_nm,y_nm,euclidean_distance_nm,geodesic_distance_nm,geodesic_steps,classification,plasmon_dominated_remote,coordination,coordination_i,coordination_j,M2_inc,M2_scat,M2_CDA,M4_CDA,Cparallel_real,Cparallel_imag,Cperp_real,Cperp_imag,Cparallel_abs,Cperp_abs,M2_FWcorr,M4_FWcorr,FW_correction_status,E_CDA_x_real,E_CDA_x_imag,E_CDA_y_real,E_CDA_y_imag,E_CDA_z_real,E_CDA_z_imag,E_FWcorr_x_real,E_FWcorr_x_imag,E_FWcorr_y_real,E_FWcorr_y_imag,E_FWcorr_z_real,E_FWcorr_z_imag
20260813,0,0,1,2.418659204525966,7.24070555340694,-8.556941814750822,286.45847754752515,306.9500180518242,14,transition,False,3,2,3,2.7415278734418897e-24,0.00035241363530629,0.0003524136352694207,1.2419537032380828e-07,1.6864404124889247,0.00515589836227819,0.19553712614391722,0.004419476944085318,1.6864482939490724,0.1955870636751866,0.0010012551401194837,1.002511855615687e-06,CALIBRATED,-0.01113367749999547,-0.004369625091539286,0.013770175794154172,0.0044433653634375,0.0,0.0,-0.019204373100966305,-0.0068969857979307965,0.022818367210308114,0.008012546329166658,0.0,0.0
20260813,1,0,2,3.424481581403718,11.57309204289811,1.8000346957736557,297.6403432522935,317.6412268914049,15,transition,False,3,2,3,3.6526796841779173e-26,0.00026100780203651007,0.0002610078020304081,6.81250727207447e-08,1.4169471978770491,0.002840221555833662,0.1703519309134641,0.008418858090504605,1.4169500444370322,0.17055983565157917,0.0005239398946562351,2.7451301321238675e-07,CALIBRATED,-0.015963751149140507,-0.0010103650345929579,-0.002260378708729128,-0.00019053049288556034,0.0,0.0,-0.022574817576443664,-0.0014834826553137847,-0.0034730062453847007,-0.00023454824115210488,0.0,0.0
20260813,2,1,2,2.453198893153857,18.81379759630505,-6.756907118977166,291.8412566490807,306.43189728914194,14,transition,False,3,3,3,3.5008696271302374e-25,5.1875051342039175e-05,5.187505134356501e-05,2.6910209518975056e-09,1.6699622960633218,0.004994469367881106,0.19663060379873218,0.00448141748391745,1.6699697646955614,0.1966816652688276,0.00013327803309951176,1.7763034106874553e-08,CALIBRATED,0.0012893978368740113,0.003090562691249187,-0.0020184556190888576,0.006048699341764048,0.0,0.0,-0.0005374735788549688,0.004463990830766583,-0.0022818673522121925,0.010385327269820851,0.0,0.0
20260813,3,1,3,3.7228801202257067,17.284434328188564,-28.63936935115712,270.7719398370779,284.49605663170087,13,transition,False,3,3,2,8.86870954146646e-22,0.0002685805765981978,0.00026858057645233805,7.213552604747021e-08,1.3625442126171552,0.0024188172943811715,0.14874910265326322,0.010185122805119944,1.3625463595832645,0.14909739188431972,0.0004971165119365955,2.4712482644000724e-07,CALIBRATED,-0.0024489244405140526,-0.002265339146850259,0.013761346742881786,0.008250873887590066,0.0,0.0,-0.00435835515242405,-0.00278948143572962,0.018480701131142724,0.011349173155919073,0.0,0.0
20260813,4,2,4,2.9860014002403688,33.63068880984087,8.307959129471135,311.1230869848328,327.56221816501585,15,transition,False,3,3,2,1.6063840815010022e-28,0.00024547986131382007,0.0002454798613134749,6.026036231048288e-08,1.4986291013518596,0.003477088449497667,0.20099949077144355,0.005868746713789871,1.4986331350810205,0.20108514982059278,0.0005449290005064092,2.9694761559291417e-07,CALIBRATED,-0.013619203937743423,0.0006131673872146812,-0.0076866693300900206,-0.0007323153560718931,0.0,0.0,-0.02117505118376416,0.0003843444772815768,-0.009818194975252293,-3.917425290988496e-05,0.0,0.0
20260813,5,3,11,3.155795655823006,21.615135275279805,-51.64152353016151,251.10180908497173,261.0897739800745,12,transition,False,3,2,3,7.859835484405244e-19,0.00046202141353851746,0.0004620214116021158,2.134637847788117e-07,1.4659330826827,0.0032196650828663605,0.18980368804728798,0.006828466691335982,1.4659366183934586,0.18992648039098417,0.0009876352275440515,9.754233426859904e-07,CALIBRATED,-0.0010920903051862448,-0.0022898464122765357,0.0183423878042254,0.010915226219140936,0.0,0.0,-0.003282737869336714,-0.002306089830243272,0.026628720388528856,0.016200372211454594,0.0,0.0
20260813,6,4,5,2.491017479293401,54.44966451095935,8.58186911580734,319.4876485940126,348.38299567029594,16,transition,False,4,2,4,4.912075310291871e-30,0.0004369063270933587,0.00043690632709327806,1.9088713865413848e-07,1.65191989063886,0.004817715709334916,0.19782788670784596,0.004549238119662259,1.651926915899417,0.19788018679686384,0.0011896519035270179,1.415271651565457e-06,CALIBRATED,-0.018204976293802015,-0.0056420987976546644,0.00844016295777982,0.0015541993562634788,0.0,0.0,-0.030377665933174224,-0.008951501691907329,0.013161911414824059,0.003672059551203992,0.0,0.0
20260813,7,5,6,3.1001357411092307,76.23432388369335,2.632220034086151,323.93491970718543,370.9655045694788,17,transition,False,4,4,4,7.406793217923735e-31,0.00028447349368188014,0.00028447349368185184,8.09251686075586e-08,1.4760808050264305,0.0032982691046724443,0.19383323719751497,0.006499007493025068,1.4760844899756118,0.19394215875065043,0.0006196916590849436,3.8401775233945e-07,CALIBRATED,-0.01642406215414115,-0.003178102739330448,0.0021428496738962704,0.00017757897427109014,0.0,0.0,-0.024227452513656485,-0.004704767669097176,0.003202534096636115,0.0005754479326268099,0.0,0.0
20260813,8,5,10,3.1963251033621454,69.62100260641422,-6.393556981246422,312.8482654344042,369.70042718525383,17,transition,False,4,4,4,7.884197714090034e-29,0.00019407727627906554,0.00019407727627900355,3.766598916787667e-08,1.458543894566136,0.0031624286031746913,0.18686952255798858,0.007068366435395856,1.458547322965841,0.18700315576245133,0.00040776226146820575,1.662700618776654e-07,CALIBRATED,-0.003491484856386266,-0.0031469576723042215,0.011345986537679072,0.00657662958301285,0.0,0.0,-0.006883246470727358,-0.004459635829610065,0.015701576289531474,0.009693055750520898,0.0,0.0
20260813,9,5,39,2.5535227214779432,70.93626816083695,13.59863591479846,331.17539563541123,365.61598870759553,17,transition,False,4,4,3,3.21848141301606e-32,5.616406492423368e-05,5.616406492423319e-05,3.154402188813481e-09,1.6312247500061203,0.004632715696750117,0.19843022761836282,0.004708888418639499,1.6312313285022628,0.19848609236622722,0.00013632838611196885,1.8585428859894062e-08,CALIBRATED,-0.0013401544434171102,0.0031874797608392254,-0.0058081202236770465,0.003236319396100542,0.0,0.0,-0.004657152210562816,0.004105819720842631,-0.00789037487542382,0.005960163432728921,0.0,0.0
