hotspot_id,particle_i,particle_j,x_nm,y_nm,gap_nm
162,92,145,183.37725940244724,-310.4233845370343,3.0786156212651328
163,93,106,113.49988339674007,-256.28580194474347,2.6239719303016678
164,94,101,25.130060997917035,-190.58387213303428,2.300008478232524
165,94,199,11.803086175815599,-179.0705808295789,1.881727902106551
166,95,103,226.05168915700335,-92.24035006326164,4.4708702744113005
167,95,154,226.29737717109043,-79.81710600393612,2.720383102708748
168,96,176,-63.41787729553215,-296.58727948261514,3.4991930659693757
169,97,98,432.42907352450425,-89.5904823863003,4.471159596851464
170,98,113,445.3038617812728,-92.66026750724279,4.622701992916262
171,98,157,446.7212127291423,-105.06263167030698,2.0648141534134794
172,99,129,345.7593194832647,-122.01704677007386,3.9971275145966665
173,100,161,263.92515713137277,67.35117029633301,1.1460749872691167
174,100,184,251.9991216588997,74.52196075676991,3.828349460803004
175,101,108,24.69488279736667,-213.39524731551506,4.513959045001847
176,101,134,34.80791508604224,-210.48450938905484,3.163832208166653
177,102,107,196.3739249817869,54.814380518853156,3.6919012249683156
178,102,119,186.3609621055491,62.23518446075606,2.7566548688974706
179,103,121,246.83244173059205,-102.41086107127273,2.607757356367113
180,103,154,236.1606440221111,-87.0573988172361,4.85134648728982
181,104,148,215.22545043196436,-296.8778448478485,4.5490656776021545
182,105,109,335.81667569349213,58.60052840772474,2.3620911488270018
183,106,111,129.55458328187999,-272.23581972014495,2.7261404424236098
184,107,119,197.54761854632645,66.13201183561229,4.926111345741624
185,108,134,31.968729426319236,-222.40812343030217,1.0471677285404368
186,109,116,358.27743443183664,60.93789628486414,3.2443526027223513
187,109,131,350.5564924300449,68.6633813508673,2.1645943949491304
188,111,122,143.259897011293,-290.0062307360962,2.2675478428532188
189,111,135,132.75706452355652,-291.84347756472596,3.863594921024742
190,112,115,-1.764246330843351,-262.79497870708985,3.5682046277630484
191,113,118,465.11952861318105,-87.42142050369803,2.7808085488256005
192,113,157,455.6242678953872,-96.55939863429127,4.9661787658973005
193,114,133,87.26988514027562,-288.4906023535636,3.1257694897728356
194,115,153,-9.499675841656341,-283.8441676131034,2.8734050106375726
195,116,131,361.8444654475111,71.43044606584536,1.844547594314669
196,116,142,380.09728372634953,70.17290687124651,4.718797843781591
197,117,126,319.4308520141029,-31.924490453637958,3.3825481333235956
198,118,168,485.2039471952745,-97.82113742287504,3.240911253654179
199,118,198,480.4664252452442,-79.8248149879681,3.4626529253050045
200,119,127,195.7586861676566,81.78296543342842,3.2697263399169323
201,120,147,-59.392527590398494,-254.2740447825593,2.877822565743063
202,121,167,269.1141258746775,-102.2428140938058,3.55795006707935
203,121,181,264.2201485486869,-114.2931528811678,2.091028318000358
204,122,132,153.48462180286197,-309.4856903379367,1.9686643077217312
205,122,135,138.91544754511492,-301.11899589489065,1.3246304703985565
206,125,128,164.62524869325998,-83.56608951630727,1.9073302725366865
207,125,166,145.71284602824483,-71.5339334435355,3.0840084594277606
208,126,144,341.5212927332537,-28.915235958354046,2.9437415250790764
209,127,141,215.2735624372653,87.46449530019815,3.149830330058556
210,127,173,211.3367960412279,99.8876049262291,4.624218404436867
211,128,130,182.97677876996823,-96.59254390319063,3.1300383862003045
212,129,143,363.28448260793266,-125.97706807887859,3.934585312817653
213,129,171,363.153376351656,-137.0889219151669,3.3198488080065545
214,130,180,203.23700325101726,-108.61526384824627,4.039162292301377
215,132,137,164.49402064538413,-329.3398146629633,3.7766334433898976
216,133,146,91.76298028826321,-310.22672396076666,2.8347932464999666
217,134,170,42.737539957581326,-230.56817378581493,2.1803875789148286
218,137,139,176.7647359937695,-349.4126086921678,3.4106610123227945
219,137,145,179.1543135850135,-330.2054537556027,3.385802703897216
220,138,192,126.18515034920918,71.948957474748,3.498936135995809
221,139,152,190.36149338723493,-368.46180942832893,3.8994603377729646
222,140,175,108.58479660059689,-152.38181318126544,2.5400950711624866
223,141,184,238.1009123264202,85.55779448091292,3.1086985534067324
224,142,160,400.9808384312897,81.40282329659435,2.788910446192123
225,143,171,373.64345904533593,-131.32921197421564,2.2252545118808733
226,144,149,363.2234132028266,-29.00101221588416,4.271944377385594
227,145,162,195.97800491113358,-328.3713881876538,2.911715860236111
228,146,159,98.55171004570806,-329.65587631277685,1.9414275713565416
229,147,169,-72.25063443637887,-272.80625594421815,2.2485287702685746
230,148,191,225.61573319388873,-318.3294434148187,3.737460242364488
231,149,194,386.13532661675237,-33.14694566712383,3.4610789204311168
232,151,165,173.87969854595974,-178.18175627590543,3.9674456027046823
233,152,158,205.92982286563472,-386.38532959467256,3.6399389876389705
234,153,188,-17.31389702062541,-305.2192884606585,4.232142224145132
235,156,183,245.3425154456417,-0.08789123915260788,5.669930552138013
236,157,164,461.9174270193744,-118.8452796661606,2.0415435998708418
237,159,177,115.66806627289535,-343.60902970689483,2.6326721917859857
238,160,174,423.30515909382274,84.54742457410953,4.162785059260617
239,162,179,212.62646363186064,-344.42223006354857,3.638817967487075
240,162,191,217.03835163531872,-332.51480996322107,4.558101166984063
241,163,193,380.6530198530016,35.50801831511322,3.968195564641171
242,163,197,381.17560403236234,23.211415260007996,3.9848618095656327
243,164,189,478.15018259293043,-131.16579560549965,3.2309464859239405
244,169,176,-75.84569842034912,-292.6752159444303,2.58759771912516
245,170,172,41.01168558193411,-253.10755356043836,3.4265460325272095
246,172,182,37.09582435684762,-275.924287977903,2.9027688509574325
247,174,178,447.29129515878685,82.15635442257849,4.076764488226715
248,178,187,470.8943937910718,79.98470212462107,3.347223187889501
249,179,190,227.6948753499865,-361.2799381222852,1.6169580762179976
250,179,191,224.5803548970436,-341.6151734463534,5.396961172608126
251,181,195,280.6808543993233,-129.6263713693237,3.7089683902047703
252,187,196,489.00926387382856,88.14044003809747,3.1388908048675788
253,193,197,391.1936506793431,29.788446583875867,4.615405007380332
