gap_nm,polarization_deg,lmax,Egap_real,Egap_imag,Egap_abs,Egap_phase_deg,relative_magnitude_change,phase_change_deg,convergence_status
1.5,60,10,3.355993660342862,0.03915201614897856,3.3562220320816096,0.6683992133760874,0.011021873030330951,0.004518183130386433,PENDING
1.5,60,11,3.379950142624206,0.0396128888502448,3.380182265439018,0.6714736432021889,0.007088444194974886,0.0030744298261140557,PENDING
1.5,60,12,3.3955175062488054,0.03991894190193948,3.3957521489597378,0.673559045367674,0.0045851059905799,0.002085402165477035,PENDING
1.5,60,13,3.405667972348383,0.04012205958409494,3.405904302464298,0.6749684217234615,0.0029807512492981306,0.001409376355780978,PASS
1.5,90,1,-0.7083671827874705,-0.008010824045757727,0.7084124779760375,-179.35207777228402,,,PENDING
1.5,90,2,-0.48501046108820045,-0.006079970568638746,0.4850485680909741,-179.28179197088642,0.4604980296389,0.07028580139760265,PENDING
1.5,90,3,-0.31550029458849305,-0.004711283905795661,0.3155354688168462,-179.14448060079692,0.5372235961609833,0.1373113700894919,PENDING
1.5,90,4,-0.20809597143764158,-0.0039010813861276666,0.2081325341328379,-178.92602764313256,0.5160314562617095,0.21845295766436834,PENDING
1.5,90,5,-0.14871777662347774,-0.0034901561020838404,0.14875872503301288,-178.65561119202846,0.3991282466735893,0.2704164511040972,PENDING
1.5,90,6,-0.11982863385336762,-0.003317322103447379,0.11987454324043308,-178.41423526249653,0.2409534252376389,0.24137592953192666,PENDING
1.5,90,7,-0.1079571670645969,-0.003267743475216817,0.10800661122372607,-178.2662497876843,0.10988153301211946,0.14798547481223068,PENDING
1.5,90,8,-0.10453550532192879,-0.0032726042398218995,0.10458671909674527,-178.2068753616971,0.03269910516857605,0.05937442598721532,PENDING
1.5,90,9,-0.10474813721983578,-0.003295731121114041,0.10479997182560798,-178.19787525834408,0.0020348548300906594,0.009000103353002942,PENDING
1.5,90,10,-0.10616586554527574,-0.0033205682361024725,0.1062177818464883,-178.2085339637766,0.01334814186695607,0.0106587054325189,PENDING
1.5,90,11,-0.1077075482414549,-0.0033409938154368383,0.1077593531340093,-178.22330479053045,0.014305684311262687,0.014770826753846222,PENDING
1.5,90,12,-0.1089806916993441,-0.003355792650595895,0.10903234615278753,-178.23627454020408,0.011675370325374619,0.012969749673629849,PENDING
