particle_id,x_nm,y_nm,radius_nm,coordination
73,146.0581667145053,-80.54321070764325,10.0,2
74,215.77970451483762,-57.99904269194952,10.0,3
75,36.030010596627605,-22.526254651980047,10.0,4
76,-232.46896564775514,-203.57044767253652,10.0,3
77,-255.83740563340308,-206.77273408072,10.0,3
78,164.17577918073187,-91.90994232372154,10.0,3
79,251.36919924795072,-49.91425403451104,10.0,3
80,4.531518715173901,-136.37005710696573,10.0,3
81,256.7248878000221,-27.167980896518316,10.0,3
82,-64.21895593476822,-24.19609352631016,10.0,4
83,-35.34792778338678,-183.43051436837365,10.0,4
84,173.9440479609544,-10.680605663006348,10.0,4
85,233.90156833743941,-69.66294418045266,10.0,2
86,-86.02064393675434,-21.562674972214484,10.0,4
87,-230.48046729057373,-156.88442007452971,10.0,2
88,279.3791672206984,-28.47006030884584,10.0,4
89,302.6271010453509,-26.01641281218552,10.0,3
90,-137.85153281291338,-76.44469094414006,10.0,3
91,293.9730017475049,-46.10309958721615,10.0,4
92,48.64078174641776,-193.6083530395478,10.0,2
93,234.7340346144253,-108.24050740239821,10.0,3
94,185.1943994061084,-103.96425559770728,10.0,2
95,-161.5643464294862,-198.5835372134191,10.0,3
96,12.408120005303896,-251.4123959437145,10.0,3
97,184.21216899142124,9.499806620427686,10.0,2
98,-241.90189642997927,-225.6648404326157,10.0,4
99,-176.80814061224768,-216.9555430637638,10.0,3
100,1.173730334430477,-27.77934962004888,10.0,3
101,246.9885119580085,-127.39269755787538,10.0,3
102,-48.55223894775271,-130.8231645744467,10.0,4
103,-156.18250415680083,-92.10543643025385,10.0,3
104,-264.25239412233134,-237.134989418762,10.0,4
105,9.849905156528443,-158.17167677848542,10.0,3
106,261.835587232879,-144.27390174569547,10.0,3
107,-251.71368065346584,-158.29416550463176,10.0,3
108,-276.85129168921554,-257.05219358218505,10.0,2
109,256.0434405199473,-78.41131478760332,10.0,3
110,54.685364025894124,-33.65840234709677,10.0,2
111,-33.33882365264343,-206.84041360445795,10.0,3
112,-80.97531812024968,-147.2772069521642,10.0,4
113,-106.49559750588418,-30.846583248961686,10.0,5
114,-176.4231870834145,-102.76226365460737,10.0,4
115,-195.96003951056977,-112.7253023905187,10.0,2
116,280.4341383922805,-157.2458427943894,10.0,2
117,-276.6289166514544,-153.2815588979538,10.0,3
118,12.941157022190682,-274.45928810620916,10.0,3
119,56.60586409056424,-215.37812455038954,10.0,2
120,-120.77993882855546,-49.31818172793519,10.0,4
121,193.4691138828666,-52.12282693492501,10.0,4
122,-142.0432676268291,-55.47727017666494,10.0,4
123,-34.43177289191956,-229.17373780050713,10.0,4
124,25.074118759947673,-293.9125866836643,10.0,2
125,19.190346321866574,-317.30201319676905,10.0,2
126,-101.25213873229877,-160.29015824880807,10.0,3
127,-164.52241088630626,-68.08372650313825,10.0,4
128,69.58976335327024,-111.95581741229499,10.0,2
129,-83.4296188162415,-172.06942730536537,10.0,3
130,-53.372031538928525,-194.52489114613874,10.0,2
131,206.12366640195194,3.617685789815549,10.0,2
132,226.8452492363806,13.037583692140515,10.0,2
133,-294.5956484550645,-167.58115407748946,10.0,1
134,-290.1365756771032,-275.0642894178665,10.0,2
135,-101.61157391674935,-5.9199118146052,10.0,3
136,-78.16948173113123,-41.435796098517024,10.0,5
137,-126.66846224764663,-6.76821929300438,10.0,3
138,61.93005423044283,-55.037692359440086,10.0,2
139,-38.00343173330049,-254.72479737393948,10.0,3
140,45.903965011007934,37.591019007275506,10.0,1
141,317.0409839569327,-9.772446465752317,10.0,2
142,-53.44619124104321,-152.13189393337947,10.0,1
143,-154.13356884791637,-218.66401155361766,10.0,3
144,245.78561611191284,24.702280823115444,10.0,1
145,81.3449884093947,-66.65370212099123,10.0,3
146,-131.28564783845147,-30.30990096849645,10.0,3
147,-267.4422127948168,-173.166536633219,10.0,2
148,21.881451595534443,-339.6224071434823,10.0,3
149,311.99604411840227,-58.849872137514794,10.0,2
150,-100.63049073962337,-187.60765734388204,10.0,1
151,-57.262602169917656,-269.4723014335319,10.0,1
152,257.12917086695643,-101.48675204536912,10.0,4
153,76.020911319979,-135.03633840658702,10.0,2
154,-183.05265878160043,-82.11283599250149,10.0,3
155,54.58390085526319,-238.70156351313443,10.0,2
156,335.2232239020763,-63.24548621992334,10.0,2
157,-274.72690437894175,-217.42274102030117,10.0,2
158,-160.82530247900172,-240.3488971619318,10.0,2
159,59.07232514902597,-259.8280995360751,10.0,2
160,15.089551859763446,-180.3826239285342,10.0,2
161,58.370443443606526,-284.3212951129507,10.0,2
162,-16.81920563355726,-291.1683711139612,10.0,2
163,296.70275980601343,-172.76258885020036,10.0,2
164,19.549884528853664,-361.6596512893513,10.0,2
165,-163.29150965919845,-46.20733221378951,10.0,2
166,337.6108510512913,-0.20124108641762994,10.0,2
167,-35.33880658448187,-305.9389629668423,10.0,2
168,361.7707402144224,3.689058860441458,10.0,2
169,101.12005755654732,30.831921268566784,10.0,2
170,30.180484462531684,-102.49919550577634,10.0,4
171,-206.1181859547715,-86.07217377878548,10.0,2
172,-244.71212926326555,-248.33474357338153,10.0,2
173,-307.28251806266536,-288.7753885619668,10.0,2
174,273.2917467865326,-50.149181540618976,10.0,3
175,356.2635718865774,-71.36152231181724,10.0,1
176,278.2317886891847,-87.27753696664035,10.0,3
177,314.65670241450954,-189.86218454981892,10.0,1
178,31.154272163322954,-262.7920691252838,10.0,2
179,85.20772487192605,-155.55954755294434,10.0,1
180,21.066196933843443,-40.03999330075361,10.0,3
181,-98.00205989488151,-51.4024372970392,10.0,3
182,383.3135767089187,-5.8457777904021775,10.0,1
183,70.4508753596681,-303.9199582946993,10.0,2
184,69.15351293195322,-325.82556984160885,10.0,1
185,-148.3097242001179,-8.067947489493687,10.0,1
186,-46.69093369324971,-326.2184487214362,10.0,1
187,-323.93052424323076,-303.9411341413086,10.0,1
188,-173.37888139832182,-259.9096386051726,10.0,2
189,299.87257428013135,-96.03459521348853,10.0,1
190,185.23818102922655,-126.07804193488798,10.0,2
191,43.21859320298177,-350.1397159090479,10.0,1
192,-193.86273597045582,-234.09979119264125,10.0,1
193,269.89069781705217,-121.78146828585992,10.0,3
194,-224.776338483224,-100.30088899391782,10.0,1
195,205.65772020273144,-135.5187388765791,10.0,2
196,22.28555575972583,-384.1227126214812,10.0,2
197,33.18947244280059,-404.4509358489252,10.0,1
198,224.6277235886837,-149.84384437485744,10.0,1
199,-175.99742241117727,-283.3059525987727,10.0,1
