seed,hotspot_id,particle_i,particle_j,gap_nm,x_nm,y_nm,euclidean_distance_nm,geodesic_distance_nm,geodesic_steps,classification,plasmon_dominated_remote,coordination,coordination_i,coordination_j,M2_inc,M2_scat,M2_CDA,M4_CDA,Cparallel_real,Cparallel_imag,Cperp_real,Cperp_imag,Cparallel_abs,Cperp_abs,M2_FWcorr,M4_FWcorr,FW_correction_status,E_CDA_x_real,E_CDA_x_imag,E_CDA_y_real,E_CDA_y_imag,E_CDA_z_real,E_CDA_z_imag,E_FWcorr_x_real,E_FWcorr_x_imag,E_FWcorr_y_real,E_FWcorr_y_imag,E_FWcorr_z_real,E_FWcorr_z_imag
21098645,0,0,1,3.724445128481367,-10.41884419046667,-5.670979624223645,432.72931331856,430.9543143254139,19,transition,False,3,2,3,1.7072127323943182e-54,1.813363029985636e-05,1.813363029985636e-05,3.288285478518686e-10,1.3622588857472568,0.002416607159067684,0.14863580248528552,0.01019438631851035,1.3622610292405486,0.14898499015959907,3.3514970204982195e-05,1.1232532278408443e-09,CALIBRATED,-0.003412340009933351,0.0016335616995869556,-0.0018671737532358758,0.0005785363474614609,0.0,0.0,-0.004658465121203398,0.0020588320853323974,-0.0025338993010872927,0.0010743545484935546,0.0,0.0
21098645,1,0,3,3.8592477511244034,11.88084877712648,-1.077663281102192,452.2118532627253,453.72216142339204,20,transition,False,3,2,3,1.9133283184858974e-59,9.902654996649969e-06,9.902654996649969e-06,9.80625759826766e-11,1.3376821397564895,0.00222623625490372,0.13887664643352138,0.010992302812176695,1.3376839922610133,0.1393109961407781,1.7574191145270197e-05,3.088521944104934e-10,CALIBRATED,-0.0030262681992212354,-0.000705316161066705,0.000476305426865855,-0.00014148510984727326,0.0,0.0,-0.004068217634249506,-0.0009279075615190761,0.00039929590594596867,5.78512093396336e-05,0.0,0.0
21098645,2,1,2,2.0396605404290504,-20.652450806821754,-22.360232535377214,413.8422331958268,413.57369650186786,19,transition,False,4,3,4,6.658780223315517e-50,2.5176654818799933e-05,2.5176654818799933e-05,6.338639478650019e-10,1.8672522368055418,0.006927233763767545,0.18353856486968373,0.0037398129754048592,1.867265086275357,0.1835766624479106,8.703561941636832e-05,7.57519904719091e-09,CALIBRATED,0.0004887819466948556,-0.00014751933483489373,-0.0017009234784525031,0.004692850348528496,0.0,0.0,0.00013887942466487646,-0.0001580260578794849,-0.003221587827824823,0.008752869903889527,0.0,0.0
21098645,3,1,10,2.849983804777594,-30.90557699016074,-16.74270539336456,410.3005693244312,407.6672077573338,18,transition,False,4,3,4,4.586699361802553e-49,3.0062216474461286e-05,3.0062216474461286e-05,9.037368593573715e-10,1.540331368271443,0.0038405413713211056,0.20019143938451006,0.005503963097553913,1.5403361561162552,0.20026708669329865,7.120782083328819e-05,5.070553747825672e-09,CALIBRATED,-0.00422942220846506,0.002422185799103488,-0.00228430078826454,0.0010436427168141478,0.0,0.0,-0.006532844175172777,0.0035719926292052248,-0.0035061277741619476,0.0018648604517102737,0.0,0.0
21098645,4,2,4,1.6410824588495885,-20.069246824066717,-44.19172621381277,399.7517114828788,417.312927781574,19,transition,False,4,4,4,1.3035296624412582e-46,3.629638247703756e-05,3.629638247703756e-05,1.3174273809193994e-09,2.1831568533876538,0.010523160412959772,0.16592982048724134,0.0032184908125698366,2.18318221488692,0.16596103160091147,0.00016973041330251807,2.88084131998436e-08,CALIBRATED,0.0008327505168039753,-0.00048140530452077347,-0.001246421843042866,0.005815289380225645,0.0,0.0,0.00023597678215710595,-0.0005093212398363113,-0.0028407412675773595,0.012702185213030686,0.0,0.0
21098645,5,2,10,3.382318766343122,-30.72033941604915,-27.760978680294482,402.7998147428322,402.14870459947906,18,transition,False,4,4,4,2.5864825666749016e-47,1.1767272346182435e-05,1.1767272346182435e-05,1.3846869846922986e-10,1.4246341758874395,0.0028997647091329746,0.17340434550073536,0.008169290204534461,1.4246371270403744,0.17359667145709995,2.3512115164687514e-05,5.528195595175286e-10,CALIBRATED,-0.0027262265142514288,-0.0010923431845107439,0.0017625287000961204,0.0001877239669444069,0.0,0.0,-0.004021560778025205,-0.0013469244953388277,0.0022533292475735694,0.0006689288297140455,0.0,0.0
21098645,6,2,100,2.3535453262665484,-9.646741449139844,-30.57892772117801,416.5347428801653,423.4098750298185,19,transition,False,4,4,3,1.518499583961162e-50,2.0145226744515126e-05,2.0145226744515126e-05,4.058301605879275e-10,1.71750479405995,0.005460222700634381,0.19347571291978294,0.004302707253037924,1.7175134734990731,0.1935235509686705,5.839729625501101e-05,3.4102442098955233e-09,CALIBRATED,-0.004101231426464802,0.0015147269399695344,-0.0009915959965820992,-0.00021786970414790368,0.0,0.0,-0.007026293550407251,0.0023538209462570098,-0.0018018381896355547,0.0004913260524835724,0.0,0.0
21098645,7,3,8,2.051619339922375,34.775190788471136,-1.634322091935531,469.1046776657205,476.6232698062651,21,transition,False,4,3,4,6.499731846260803e-64,1.866882881017464e-05,1.866882881017464e-05,3.485251691436067e-10,1.861546959827384,0.006871341627703387,0.18391716353527227,0.0037612588692674523,1.8615596415313533,0.18395561994987195,6.414150506471418e-05,4.1141326719667545e-09,CALIBRATED,-0.004229392958603115,-0.0008238038884768521,0.00010325175478574468,-0.00030290302137337343,0.0,0.0,-0.007843495303362485,-0.0015834661077366232,-0.0003142646555692299,-0.00012230822848120353,0.0,0.0
21098645,8,3,75,3.779954082052196,29.895854075440283,-12.340790607092215,458.50176263933855,474.9683011447564,21,transition,False,4,3,4,4.3349265234650845e-61,4.26036462269605e-06,4.26036462269605e-06,1.8150706718320055e-11,1.3521386861148201,0.0023382163275446435,0.14461718230159404,0.010522951955676103,1.352140707819976,0.14499952391202517,7.718238924110791e-06,5.95712120896589e-11,CALIBRATED,0.00024063671783165874,-0.0010664339059840307,-1.6118609297532144e-05,0.0017506905801223738,0.0,0.0,0.00012330833908611594,-0.0014293060629883142,-0.00014908321768318064,0.0023744246355975776,0.0,0.0
21098645,9,4,5,2.9667293326553335,-14.29792167010667,-65.15357606224472,391.01386991968525,406.7152104869744,19,transition,False,5,4,5,1.2563689372360685e-44,1.1083103557002614e-05,1.1083103557002614e-05,1.22835184455244e-10,1.5045378141458843,0.003528585384504703,0.20088499954780312,0.0058170612352891355,1.50454195192746,0.20096920471737942,2.499760471067438e-05,6.248802412711298e-10,CALIBRATED,-7.679087110979785e-05,-0.0016367805795428222,0.0005050747798332742,0.0028536039529557435,0.0,0.0,-0.00030363534010510306,-0.002334342636192324,0.0006471840357625726,0.004363187776342243,0.0,0.0
