hotspot_id,particle_i,particle_j,x_nm,y_nm,gap_nm
0,0,1,-10.41884419046667,-5.670979624223645,3.724445128481367
1,0,3,11.88084877712648,-1.077663281102192,3.8592477511244034
2,1,2,-20.652450806821754,-22.360232535377214,2.0396605404290504
3,1,10,-30.90557699016074,-16.74270539336456,2.849983804777594
4,2,4,-20.069246824066717,-44.19172621381277,1.6410824588495885
5,2,10,-30.72033941604915,-27.760978680294482,3.382318766343122
6,2,100,-9.646741449139844,-30.57892772117801,2.3535453262665484
7,3,8,34.775190788471136,-1.634322091935531,2.051619339922375
8,3,75,29.895854075440283,-12.340790607092215,3.779954082052196
9,4,5,-14.29792167010667,-65.15357606224472,2.9667293326553335
10,4,11,-25.02093551951687,-64.93183503745611,2.553219165065009
11,4,20,-8.099702465120652,-53.84392549612272,3.2593539270485863
12,5,6,-10.815446136280723,-86.58573310184799,2.8817336780698604
13,5,11,-19.647576774200267,-75.08046449438241,1.4506125876831035
14,5,20,-2.7263437198040554,-63.99255495304904,5.793496640885351
15,5,33,3.0453759112248058,-73.11217686474818,4.337268642567956
16,6,7,-21.013301430640176,-106.60115262700097,4.104084473851238
17,6,35,-0.8007109949243079,-95.36063886305004,4.334085707651237
18,7,16,-27.33750573888481,-126.8244749724912,3.322464771580865
19,7,102,-38.936256230630846,-123.07810457196184,4.694378150346473
20,8,9,56.274140388728895,-4.75630906064627,2.2005569145099315
21,8,25,51.441335067864145,7.8403422159877,1.177392504927628
22,8,75,40.90934730965846,-11.819786136823362,3.531799321358502
23,9,14,76.72365875921737,-3.3922781339162764,2.3027177356678266
24,9,26,76.80060480634128,-13.933900844809104,2.9306470621875107
25,10,13,-46.70138154219061,-32.20932691739172,3.1629763368684074
26,10,82,-52.596210767078176,-23.169772532295994,3.3359413794101194
27,11,12,-41.21898914516254,-80.51887028622978,4.47243449011868
28,12,21,-58.849664418382744,-95.23005173304291,2.6203895468565364
29,13,15,-60.63488557721594,-51.46599316014381,4.641616232580073
30,13,82,-58.324126709880645,-33.235647911405884,1.5835636604979513
31,13,136,-65.29938960806216,-41.85549919750932,5.753867433656513
32,14,23,98.33682001086603,4.459132990906431,3.982665463545082
33,14,26,86.76466681079017,-8.926878479099518,1.0838070635243149
34,14,36,83.34751252158276,12.813263387404625,3.3721049440632207
35,15,17,-73.61716919300213,-71.42536738845635,3.5609174529927863
36,15,136,-73.50497770028501,-51.04629006115152,1.3653169468289974
37,16,22,-25.118284072000623,-150.22362094561862,3.8201259897491866
38,16,102,-36.95348845600668,-134.56953497497608,4.377555590972719
39,17,18,-89.38156007515995,-84.23197336560241,2.350211226048046
40,17,21,-72.01290294330818,-93.23751855817338,5.508983752116375
41,18,19,-111.01202491708007,-89.63854816135827,2.3262792320340537
42,18,29,-102.35101933686454,-98.23692076980831,4.25981674610064
43,19,24,-128.40996935281254,-102.25307998348354,2.9015744541342485
44,19,29,-112.99378882019018,-101.60547295308844,4.408607430516671
45,19,90,-129.75316360665954,-84.72589564438923,3.165658642760782
46,20,33,9.243595116210821,-61.80252629862619,1.5852033867227782
47,20,100,2.322802909806219,-40.231127003487956,5.009368467852653
48,20,180,12.269036209512702,-46.36144884384032,1.6657182657699252
49,21,62,-68.7984347323426,-115.02499808866193,2.4016357120744445
50,22,30,-17.73086992691406,-170.66676325980458,2.2701362583112648
51,22,83,-30.114878981563688,-172.78092544205273,3.7317124592288273
52,23,51,119.39152518844182,1.1775369740367685,2.4493307154665054
53,23,169,105.55298840730657,19.06772150929317,5.143370649434139
54,24,31,-127.12475300178289,-119.29779910036268,2.4025203723708657
55,24,38,-141.23830201315172,-121.70297352446605,3.7489455317620397
